well_i,avg_hz_spacing_ft,avg_vt_spacing_ft,neighbors_considered,adjacency_coverage_i_pct,avg_hz_spacing_ft_unw,avg_vt_spacing_ft_unw
42003476030000,3197.6901076232466,59.58255101234579,10,1.0,3053.1996998691543,60.90994999999966
42003476060000,2529.7292325548356,30.58515142227641,3,1.0,2555.521910217103,30.59333333333325
42003476080000,2302.9048392266623,16.202562724749995,7,1.0,2318.8878810136844,16.16857142857147
42003476090000,2842.777320299827,20.498464777213748,11,1.0,2883.8510151742257,20.605909090909087
42003476110000,2299.58900692619,13.191472349357733,9,1.0,2370.4898075980823,13.634277777777747
42003476120000,2117.3521504401247,32.82745157181131,5,1.0,2111.7317372137913,32.83600000000024
42003476160000,2701.030256720641,20.833004689384538,10,1.0,2839.19472586602,20.9125
42003476180000,3232.945687111472,74.21349999999984,1,0.26808765587259514,3232.945687111472,74.21349999999984
42003476190000,2113.4056024047236,23.458708144760813,8,1.0,2260.6523890243006,23.332499999999982
42003476240000,2304.1422411684807,425.99081202369274,9,1.0,2325.1319543260415,823.2587222222218
42003476250000,2445.3925267833,297.58385253390736,9,1.0,2466.254762273105,323.21500000000003
42003476260000,2881.0239908974395,47.242325465437766,5,1.0,2621.304172500426,42.661999999999715
42003476330000,3105.4927294732156,208.36999999999952,5,1.0,3105.4927294732156,208.36999999999952
42003476380000,2363.8286331124523,21.348224941976245,9,1.0,2571.0209761520787,22.811666666666497
42003476390000,2620.7700767339657,19.263524947378823,10,1.0,2641.1149568938713,19.035000000000036
42003476400000,2651.1175638504706,29.2480717109358,9,1.0,2656.480761352365,29.334999999999937
42003476440000,3235.554768555116,156.83783395289728,5,1.0,3308.6947055163037,160.54999999999944
42003476460000,2570.7586049184592,27.399533732518996,9,1.0,2697.361078314205,28.371666666666393
42003476470000,2828.211895028895,11.967920222040437,7,1.0,2788.709573980461,12.49999999999974
42003476540000,2725.8815439071227,23.186331615668234,5,1.0,2742.4328649822537,23.30699999999979
42003476550000,2874.680507737343,37.50625409117798,10,1.0,2914.059602018807,37.64199999999964
42003476610000,3511.5305406227035,195.04993371403975,3,1.0,3601.346562332932,218.5543333333329
42003476620000,1838.2976228222128,907.209017630883,4,1.0,1861.226003842689,1062.4164999999998
42003476630000,1126.6940623856087,950.3497940481702,3,1.0,1144.9869733864614,1166.3353333333328
42003476640000,2412.119098959751,17.254941654774502,9,1.0,2479.7085778640762,17.369444444444525
42003476700000,2749.2896356319516,17.181503154464185,10,1.0,2666.530430379146,17.151000000000476
42003476730000,2618.6570856580224,21.505097144225566,5,1.0,2640.410458933934,21.60239999999976
42003476740000,2666.104077779475,25.642678075798962,4,1.0,2682.082848009533,25.741500000000087
42003476760100,2883.20452229869,67.23560141523083,5,1.0,2647.787177082172,55.656500000000236
42003476810000,3060.948413604586,19.80277170137216,10,1.0,3184.3287327726966,20.86300000000019
42003476820100,2531.7803997934875,236.4742317911988,11,1.0,3065.681561104184,386.91754545454563
42003476820300,2502.340901736498,236.20972670694186,11,1.0,3112.1434405946547,391.9239090909086
42003477280000,1145.429257632866,24.532047719925085,2,1.0,1144.391902383315,24.5049999999992
42003477300000,2948.575009117534,4.037805811083232,3,1.0,2960.6003168870034,4.073333333333721
42003477320000,2703.5127606102055,6.798879868775075,5,1.0,2493.904853454056,6.996000000000095
42003477330000,3045.055485822543,18.456684548422846,4,1.0,3054.149841252037,18.483750000000327
42003477340000,2960.832585887291,11.273966762312869,6,1.0,2968.32578505311,11.311666666666648
42003477350000,2749.4995683697593,13.819849293236933,10,1.0,2795.8837730652403,13.860949999999866
42003477370100,2217.506972531721,19.276790146784403,5,1.0,2691.998417643922,15.194000000000596
42003477380000,2852.532035016141,11.695960175563252,10,1.0,2911.5717176006597,11.68645000000015
42003477390000,773.031349434526,17.48432949583032,2,1.0,773.1261088008353,17.49499999999989
42003477400400,3075.5199273323205,76.63812282633344,6,1.0,3153.385038979446,77.44974999999977
42003477410000,2975.5635289546162,15.945851842617602,10,1.0,3034.784534709179,16.055049999999756
42003477420000,2875.5199332737043,9.525621727490291,7,1.0,2840.0301964039486,9.74428571428572
42003477430000,2765.5614943509395,9.371702325663431,7,1.0,2785.929702640418,9.2614285714283
42003477440000,3028.7292219062056,8.152053650123493,9,1.0,3063.281795820372,8.356666666666468
42003477450000,3148.7324826781373,6.808015915578254,9,1.0,3173.212187419471,6.891111111110756
42003477460000,3071.7187068873986,8.643296760099718,8,1.0,3095.5356274245873,9.338750000000005
42003477470000,3085.319691604735,9.645137230057612,8,1.0,3143.7985825685587,10.261874999999804
42003477570000,2278.4485823454006,240.90953393749288,12,1.0,2285.0750355819428,264.68416666666667
42003477600000,11.446816777722878,34.05000000000109,1,1.0,11.446816777722878,34.05000000000109
42003477600100,23.075570038916897,100.31347366130952,2,1.0,21.59063253437845,91.85000000000036
42003477600200,2425.0329251477187,196.65071577372035,7,1.0,2153.8408677400153,176.29921428571444
42003477710000,2482.5919681046626,46.567170316771445,16,1.0,2490.5466461729393,46.6868749999997
42003477770000,2475.3403362373215,12.47309988286842,6,1.0,2487.507563133509,12.43083333333334
42003477780000,2976.086021467462,17.607017998525173,10,1.0,3007.6662088048074,17.76270000000004
42003477790000,3381.531820327488,18.404856810593046,10,1.0,3400.3038264775,18.392849999999907
42003477800000,2732.6997240489213,17.399869855359356,8,1.0,2853.2629584362667,17.15912500000013
42003477810000,2862.3494196083902,22.82658491112125,10,1.0,2796.866156457555,23.81650000000018
42003477960000,2582.2520078378975,29.925261552331776,7,1.0,2486.896272751817,29.84785714285694
42003478000000,3112.7524430614844,41.852749135964224,3,1.0,3062.7969081783717,41.42833333333298
42003478030000,2136.1497541698213,59.29382648278525,6,1.0,2616.7186157677424,76.78500000000001
42003478040000,2463.288676651024,126.96334110706958,4,1.0,2604.0419768331253,160.27912500000093
42003478080100,2956.89693912556,237.33673512053628,13,1.0,3062.7456256000287,361.4775384615384
42003478090000,2526.1152822988583,253.4351548474902,11,1.0,2948.137103723308,410.3915454545453
42003478100200,3299.1886274151993,824.8354767294479,11,1.0,3410.1961905775042,743.6143636363645
42003478110000,3076.2332747833807,26.658557864778807,11,1.0,3037.770326648581,27.259727272726856
42003478120000,2971.1736179673426,504.8494217072684,8,1.0,3193.5834856038173,535.7488124999998
42003478130000,3496.23286483616,273.4161657195914,4,1.0,3496.239852404742,273.41624999999976
42003478160000,2859.3441935624487,23.505644888074773,6,1.0,2859.468505375227,23.455833333332976
42003478340000,3150.451789951982,27.043147860630263,3,1.0,2518.807584383735,33.518333333333125
42003478440000,2185.2423682746826,769.9593873266648,9,1.0,2549.949217516381,804.6188888888885
42003478480000,2550.4467873362146,23.629131361292057,5,1.0,2643.2825329350153,23.15099999999984
42003478630100,1026.9704663795462,5780.111166141961,2,1.0,1017.711471909425,5779.964749999999
42003478720000,3632.5633657367025,1018.4104642593221,4,1.0,3302.791397327839,1655.9422987499997
42003478730000,3112.199103229116,76.82702336881142,6,1.0,3134.989837616838,77.33749999999964
42003478740000,2811.129406313994,65.00108915001806,5,1.0,2831.086551233141,66.68099999999977
42003478750000,2620.8790027848377,73.35808640130158,4,1.0,2715.0864080438873,74.82824999999957
42003478760100,2986.389580624076,85.73794897963562,3,1.0,2986.3110785560752,85.73533333333398
42003478770100,365.73596714028963,545.2125000000015,1,0.9960081341161753,365.73596714028963,545.2125000000015
42003478780200,364.10976901902706,545.2125000000015,1,0.9491402267091412,364.10976901902706,545.2125000000015
42003478900000,2315.8849417673705,19.480539072359957,5,1.0,2213.3606994063903,18.589000000000304
42003478920000,2197.045898078969,30.49203231670629,2,1.0,2239.044375783271,30.737499999999727
42003479040000,2242.919210751839,276.041058573321,11,1.0,2533.9867855051507,202.09909090909093
42003479050000,2561.1563978591257,28.922068502121125,7,1.0,2484.3969370999794,27.27142857142839
42003479070000,1977.55945466238,1025.577945028124,7,1.0,2029.17284556586,1263.584357142856
42003479080000,2410.6967095243235,12.72972546934701,5,1.0,2941.552470906241,14.82200000000048
42003479090000,1685.663804777902,59.79554888148573,5,1.0,1852.8864961384272,77.02599999999984
42003479100000,1625.662869278069,10.670999056884682,5,1.0,1750.5006828360451,13.032000000000334
42003479110000,1686.1407165534704,12.653016937989728,5,1.0,2106.1396331023543,13.032000000000334
42003479120000,2005.6032977660711,314.585885418795,8,1.0,2242.1072896008304,261.69624999999996
42003479210000,4394.663924225312,2.0255304307113926,2,0.620404789038145,4382.900927597656,2.0325000000002547
42003479230000,2717.593438225041,33.2779764309024,4,1.0,2696.4236745309568,32.76249999999982
42003479320000,2960.9522953386563,73.77622091893785,8,1.0,2952.6464718853026,73.91312500000004
42003479330000,3282.604347321522,119.41661262576962,5,1.0,3350.89845767573,124.50799999999981
42003479350000,1893.5855927605253,174.5867357679203,4,1.0,2126.703989091835,156.89137500000015
42003479360000,2674.4382947461672,175.14130155520348,4,1.0,2957.8222423554807,165.7077500000005
42003479580000,3773.719913711955,110.64525304681095,3,1.0,3803.798615065593,114.14166666666613
42003479750000,2494.1135491329824,625.642663844104,12,1.0,2588.42469809552,684.3275416666665
42003479770000,1970.1836066189674,742.9477884511227,10,1.0,2196.6816807172663,833.5800499999998
42003479780200,,,0,,,
42003479800000,2723.3692036289603,24.318527788941662,15,1.0,2889.1533761659934,22.645266666666732
42003479810000,2870.7348297257477,32.30517292197558,14,1.0,3254.4870076646134,28.649214285714216
42003479820000,3051.6601480245745,19.547776480416918,13,1.0,3143.6772204329054,21.653423076922852
42003479830000,2683.7194071537865,20.2597160698994,14,1.0,3095.5778816056677,23.7345714285716
42003479840000,2719.4872198871567,22.536810692618975,15,1.0,3052.876290896834,26.245866666666736
42003479850000,2612.983973987099,30.92955616258076,14,1.0,2569.7979097714497,34.613857142856624
42003479860000,2409.0923095447274,40.43737505896514,6,1.0,2419.593236593206,40.044166666666264
42003479980000,2642.6055450803665,23.987119164474674,10,1.0,2656.5817353637162,24.073649999999997
42003479990000,2933.2135992600324,30.641619130633043,10,1.0,2976.744244668465,32.09239999999973
42003480000000,2399.323739918845,20.157842314870965,6,1.0,2410.620609683039,20.171500000000076
42003480030000,2662.577463152807,20.628968329424183,10,1.0,2700.884846597618,21.20680000000011
42003480040000,2726.0065422466387,27.359305404162935,10,1.0,2771.3138336794764,28.48435000000054
42003480050000,2774.2432662931355,26.46342591003397,11,1.0,2808.8490587592064,28.77390909090925
42003480090000,2667.1165509968646,19.336734656612173,10,1.0,2686.345502850606,19.383550000000195
42003480100000,2569.765581379251,17.47283975473507,10,1.0,2681.569934682151,23.096650000000228
42003480110000,2655.2811148668075,24.570093155803974,10,1.0,2720.1229114250186,29.043900000000214
42003480430000,2508.299150720261,34.59492777229057,7,1.0,2551.7533735335132,36.84071428571341
42003480460000,,,0,,,
42003480470000,1767.3025328901497,29.55617502175409,6,1.0,2024.8357883202289,31.716666666666242
42003480480000,1483.203293919776,24.215439338642046,5,1.0,1527.0593196937841,24.6529999999997
42003480700000,3713.7894306154258,23.873732625741283,3,1.0,3250.9464190459494,23.673333333332874
42003480710000,3075.2003256627804,27.528554842604713,14,1.0,3151.1362196451746,29.959142857142915
42003480720000,2810.211991461643,14.353821290278185,11,1.0,2818.9608973850113,14.364954545454317
42003480730000,2723.0335574860733,14.62821254577605,10,1.0,2791.769526042004,14.787049999999908
42003480740000,3047.9210206263774,21.306326025676114,11,1.0,3118.744879692887,22.0415909090907
42003480750000,2849.3085284223616,26.731835814344095,9,1.0,2866.0710454979026,28.019999999999932
42003480800000,2782.8756505700867,203.99597759932578,9,1.0,2902.786009059597,168.7521666666669
42003480810000,2694.941090874311,32.87375331945666,11,1.0,2773.211584457089,31.459772727272636
42003480820000,3107.8898439627224,45.87509807864899,6,1.0,3129.869607988919,45.99258333333349
42003480830000,2271.251061243877,19.856144331861273,7,1.0,2283.9410271370443,19.89257142857137
42003480840000,3231.9586200024983,643.7813172221041,16,1.0,3291.7671715753127,577.4507812500002
42003480880000,3087.9969144681427,254.6270805719495,17,1.0,3254.675803628015,312.18514705882336
42003480890000,2438.3937361595476,312.8836692941024,16,1.0,2601.4099651100437,365.6073749999996
42003480920000,1753.2176745173947,59.638507667183006,5,1.0,1858.6703600130095,77.86599999999926
42003481100100,3058.2578519845442,59.449636002304764,7,1.0,3043.071579775963,59.666142857143704
42003481210000,2603.2354398851285,21.396326146556827,5,1.0,2601.962421000203,21.382999999999992
42003481720000,2307.010691202129,91.15502651241759,4,1.0,2160.1659850944047,100.17025000000012
42003481730000,2321.363187189906,70.69687496977198,5,1.0,2324.4880796967564,83.83930000000001
42003482040100,2072.3562657080615,1253.1011058051213,10,1.0,2263.218467494215,1163.0567999999998
42003482050000,2438.393383954099,1140.5653441209922,11,1.0,2657.109909982256,1038.5512272727274
42003482200000,3557.416095727701,122.84115701798135,3,1.0,3444.761193499904,121.35333333333135
42003482220000,3642.435888864412,295.59366053611507,11,1.0,3567.3562684959006,277.8659545454547
42003482990000,1648.9716061925858,17.160048282406642,3,1.0,1689.565601897215,16.15866666666655
42003483390000,2783.5796155871944,339.9796641277189,10,1.0,2698.630458456182,756.6607499999994
42003483400000,2708.450948883238,343.2629587555547,11,1.0,2776.90669749585,702.2975909090896
42003483510000,1353.7408144201258,39.065190979591584,2,1.0,1357.3063382221983,44.64825000000019
42003483520000,1909.798449471575,44.44851596833907,2,1.0,2022.0024233139645,50.75749999999971
42003483580000,1016.6013365559364,1123.0866671069964,3,1.0,988.1447449692399,1160.0186666666666
42003483780000,2499.8217609412504,15.0643306791014,3,1.0,2499.821380265816,15.064000000000002
42003483790000,3073.1061518830033,469.85428662617613,5,1.0,2912.3302998575004,737.838000000001
42003483800000,2386.224360963528,402.4880597487673,5,1.0,2216.7771075390992,684.872
42003483830000,,,0,,,
42003483840000,2884.3490820899738,340.5315289545623,15,1.0,2936.258109804339,372.34160000000014
42003484200000,1739.9552759769222,22.625429011324883,5,1.0,1802.6520196684364,21.719000000000598
42003484300000,2493.463528595301,35.362888236931525,3,1.0,2566.3689392441865,35.382666666666715
42003484660000,2312.5246046232746,20.880615984849047,9,1.0,2524.280922621797,20.792388888889036
42003484670000,2798.1998991226283,25.422449118736065,12,1.0,2815.9544359874913,26.456083333333556
42003484680000,2751.8820718413263,28.177661884074425,12,1.0,2755.239335597728,27.268208333333707
42003484690000,3171.0356453560626,29.03641466287973,18,1.0,3148.3122478461833,34.327999999999925
42003484760000,1710.6743124815205,15.43965371366188,3,1.0,1689.7688712177148,15.064000000000002
42003484770000,1824.682091372686,1197.1461947454,4,1.0,1653.268993123676,1495.7346250000005
42003484780000,,,0,,,
42003484780100,2259.099121866896,857.3578380209291,5,1.0,1753.6937310490332,1203.8865000000005
42003485080100,2919.1024373707924,51.54226839771647,3,1.0,2926.852239951538,51.60883333333186
42003485090000,2266.4359103206925,43.18782994958045,4,1.0,2530.729071040081,58.63849999999957
42003485100000,3269.298546886354,330.4447302895382,5,1.0,3447.0451735977076,706.4115000000004
42003485110000,2917.152195142955,43.501914628951845,3,1.0,3350.3870274609467,43.174000000000284
42003485120000,,,0,,,
42003485120100,2572.7390306523575,336.29616929890017,18,1.0,2411.123011453642,373.518027777778
42003485190000,2409.6430652041936,52.5515033674421,6,1.0,2669.9301005650605,68.92508333333292
42003485200000,3092.377466860546,496.51614988758183,8,1.0,3073.7052304050358,487.94556249999937
42003485210000,2422.963560710575,307.1335608083,17,1.0,2357.1114961139356,368.2515000000001
42003485220000,1714.8366299999657,498.45028478682985,12,1.0,1708.8365776954445,496.2218333333324
42003485220100,2282.1502295408527,398.2360253024155,18,1.0,2201.9794170127807,420.0689444444441
42003485220200,2424.136846847386,318.6881887198761,18,1.0,2203.2790691838363,379.8020833333337
42003485350000,2295.0959197546144,51.20030022794775,2,1.0,3191.5999726887794,84.88749999999982
42003485360000,1318.4103186351836,14.5,1,0.9913013470104399,1318.4103186351836,14.5
42003485850100,967.1377062210332,237.3045739728365,4,1.0,1127.1117803799073,227.64087500000187
42003485850200,1084.1069758514745,157.7261286185008,4,1.0,1100.7918474006515,163.42025000000012
42003485860000,1415.691795958922,137.45301337069884,4,1.0,1415.661530954954,157.11162500000046
42003485990000,1963.3384543738762,1078.1057403353084,10,1.0,2337.872934715494,1164.0683999999994
42003486000000,1937.498335798367,1137.1731433058828,7,1.0,1954.0415443603251,1340.8900714285714
42003486550000,2760.2431607479493,213.7503470961129,15,1.0,2859.039006464431,295.4538999999999
42003486560000,3049.714455936501,209.21585387172826,11,1.0,3294.551974058838,296.33736363636325
42003486570000,1969.5177917681985,55.02518422844239,7,1.0,2273.833746084937,62.1838571428577
42003486600000,2189.3151332258626,51.675684626279484,5,1.0,2201.3577678594056,51.640800000000674
42003486600100,2233.869601934814,26.85499103967365,5,1.0,2178.8579760639236,26.8742000000002
42003486940000,2973.7637295998043,7.626879095983881,2,1.0,2958.5082751597647,7.710000000000036
42003486970000,1488.4249018341734,11.243499999999585,1,0.9909316030780002,1488.4249018341734,11.243499999999585
42003487250000,2994.8407055215575,212.37027051716353,10,1.0,2879.815208454968,282.95494999999954
42003487260000,3126.1119950946645,256.0949888552781,11,1.0,3150.4867261120457,324.12440909090896
42003487280000,2598.1579355404488,47.27844585355633,5,1.0,2720.5048544976385,47.62609999999986
42003487290000,3201.398796848183,85.57087461244569,8,1.0,3559.657410169432,117.02706250000051
42003487610000,2394.134632856923,12.245768607242555,7,1.0,2389.6248795101264,13.73678571428549
42003487620000,2217.0580224191413,10.949413911930844,9,1.0,2468.915245042039,10.563166666666499
42003487620100,2325.0955857357335,13.440664985896655,9,1.0,2472.560530377125,14.153277777777577
42003488020000,2548.7553379774627,909.2246682611744,10,1.0,2819.096591180748,798.8204500000004
42003488030000,2315.4610438596474,1247.8874530920943,10,1.0,2484.4318838669174,1163.2080999999998
42003488060000,1487.402059506453,11.243499999999585,1,0.9376394876145935,1487.402059506453,11.243499999999585
42003488190000,2966.9743645404087,8.8089050902147,2,1.0,2955.862781197132,8.882500000000164
42003488200000,1971.4209399216372,14.247523807142493,2,1.0,1971.4209928794317,14.247499999999945
42003488380000,3224.098848284843,157.11181483139137,6,1.0,3181.1587588242696,163.91099999999884
42003488390100,,,0,,,
42003488390300,3085.35241212871,125.9278375655042,6,1.0,2682.218912987942,121.8721666666667
42003488420000,3209.590027315724,88.76183584062383,5,1.0,3283.3285100147755,70.47769999999983
42003488430000,3063.2279191773014,147.17991376481595,14,1.0,3010.248929911026,144.9245357142858
42003488450000,2971.716280061841,112.42522844159899,11,1.0,3019.195705722424,119.6542727272729
42003488460000,2739.1230777973187,111.45815675948012,13,1.0,2890.7138281473144,120.42284615384652
42003488480000,2492.7896749923634,735.1111457002156,6,1.0,2510.4423124032996,1093.0282499999994
42003488480100,2865.6182468972665,553.9795335370609,7,1.0,2723.995072622823,954.5177857142846
42003488490000,2787.301262743195,510.7853898997421,9,1.0,2783.517512051879,842.4169444444441
42003488500000,1433.9286033251367,26.127449857933463,5,1.0,1467.9404213957012,26.8742000000002
42003488500100,1823.5604779008113,66.67406604372712,7,1.0,2013.8504203917466,81.96014285714357
42003488510000,2411.552340627316,55.96443240994127,7,1.0,2374.315648278141,70.80871428571481
42003488650000,,,0,,,
42003488650100,2246.1311213680715,21.43814961369611,2,1.0,1417.6294691399205,26.0
42003488670000,2663.973017582637,82.13180723504031,3,1.0,2897.919991564393,85.69166666666631
42003488680000,2812.3944507348324,97.98414221838829,2,1.0,2901.2495843376523,101.95499999999993
42003488870000,2638.4072226857406,401.6580024618712,5,1.0,2748.821263946176,682.808
42003488880000,2211.6170568354837,398.1841411955976,5,1.0,2224.5857270378865,682.808
42003488890000,3148.30236851827,460.779754744988,4,1.0,3402.503278409435,822.3212499999988
42003488900100,2933.925155093645,89.65456030107622,9,1.0,3399.0293880802287,129.01038888888877
42003488910000,2824.6629885348825,70.51093232296495,6,1.0,2978.5575432399214,79.20158333333347
42003488930000,3517.5409991177044,48.43488918932003,4,1.0,3551.9172231570033,50.31750000000102
42003488950000,2984.725189784124,23.553825327160975,10,1.0,2945.687409344234,28.677650000000177
42003488960000,2728.706546936095,25.041988127716763,10,1.0,2779.0431952620297,30.7241500000001
42003488970000,2843.617498380412,26.31606284155067,10,1.0,2861.3280393196424,31.31265000000003
42003489210000,2699.7705009815063,17.721077696690532,10,1.0,2704.3487017671014,17.750149999999575
42003489220000,2775.248999784795,15.124239505589676,10,1.0,2782.17592668728,15.128650000000016
42003489230000,2591.247638683404,10.409555623633093,9,1.0,2602.075513266269,10.414055555555528
42003489240000,2702.1958604928373,11.859838652182013,9,1.0,2711.182991198868,11.87122222222216
42003489250000,2593.1591285321597,15.103232165709512,8,1.0,2601.458049631093,15.151999999999703
42003489260000,2578.380864455645,11.466701308185577,7,1.0,2577.7991392741196,11.480714285714125
42003489270000,4636.816802229885,3985.4006571067657,2,0.8790102860199096,4253.649329174392,2833.0849999999996
42003489280000,3517.4802122414217,52.777356596201,3,1.0,3434.9717892414105,52.35999999999998
42003489730000,2874.8906632802746,63.00231208419024,3,1.0,2861.997441368431,56.86833333333319
42003489900000,2932.483114610917,339.7605018660928,14,1.0,3068.4985150101415,378.6161071428572
42003489910100,2372.178625071047,329.75095398587774,11,1.0,2577.0650672290208,369.4990909090909
42003489920000,2893.9440298266463,381.6402095754336,9,1.0,2989.8123766922417,376.8667777777771
42003489930000,3405.041226368673,280.10391165778543,9,1.0,3522.2778378853395,279.7401666666667
42003490790000,2228.0353363534846,227.4949230291148,2,1.0,2223.9707950214433,226.72499999999945
42003490800000,1435.0831159211853,175.84814917048195,2,1.0,1436.764970438148,174.96999999999935
42003490810000,2081.6955540987205,297.83440508753915,2,1.0,2087.02795879651,298.1849999999986
42003490860000,2867.497410271753,61.36754928351781,2,1.0,2867.639988570071,61.44499999999971
42003490880000,3238.372892968548,60.24648946160271,2,1.0,3246.335422591924,60.923249999999825
42003491030000,2590.5960904061403,1700.5082193448638,5,1.0,2560.5461402344986,2301.0096999999996
42003491040000,1177.8403079472055,642.4392010102375,4,1.0,591.5110138948264,1478.6408750000014
42003491430000,4090.5591707789304,78.83881122331027,2,1.0,4100.985560582516,80.27999999999975
42103346360000,,,0,,,
42103349080000,1555.622084252823,18.847974220214944,2,1.0,1531.0680173931078,18.44750000000022
42103349110000,1574.854188390893,21.560343438224994,2,1.0,1484.6755569324962,20.582500000000437
42103349120000,1026.3094507065246,12.91650782181852,2,1.0,1024.5070335023718,13.010000000000218
42103353360000,1051.1641934271613,23.945000000000164,1,0.8173352729018776,1051.1641934271613,23.945000000000164
42103353370000,1051.1591272067967,23.945000000000164,1,0.7814929386560083,1051.1591272067967,23.945000000000164
42103356800000,,,0,,,
42103356810000,2218.334685429497,21.07650261217826,6,1.0,2185.6799799674377,20.567500000000035
42103357090000,2521.6192216567993,520.4222987111997,31,1.0,2521.645430523408,529.9359516129027
42103357180000,2477.3936261794147,521.2877668746897,31,1.0,2453.742666249628,531.6288709677425
42103357200000,2536.5532408076187,499.5415860266772,29,1.0,2544.8659140995765,508.65998275862086
42103357240000,2184.970694186272,27.451459148592008,7,1.0,2136.252747787346,26.06785714285713
42103357250000,1115.492450569972,19.50500000000011,1,0.7862370672440381,1115.492450569972,19.50500000000011
42103357650000,2350.402423132599,26.387482391733847,7,1.0,2401.3383327118927,26.553571428571495
42103357660000,2403.254958381647,22.555499469523795,7,1.0,2411.4149744304527,21.659285714285748
42103357730000,2820.868693295771,11.205240485875647,5,1.0,2791.5058203769076,11.27539999999999
42103357750000,2575.421534388188,22.636510431003348,6,1.0,2521.4319580707074,22.032999999999827
42103357760000,1889.6105964965598,23.619005871177745,6,1.0,1967.0748991019682,25.224666666666433
42103357780000,2355.137497893797,27.0713809597679,6,1.0,2523.4369589321973,27.57583333333355
42103357790000,,,0,,,
42103357800000,2545.011959641834,35.93554148004325,5,1.0,2770.481220173968,36.88900000000031
42103357890000,2319.4530267496984,435.00007883175863,19,1.0,2284.274864616128,457.2572105263158
42103357920000,3102.836230513175,37.364999999999895,4,1.0,3102.836230513175,37.364999999999895
42103357940000,2479.1775112748965,29.935524120806928,6,1.0,2484.3931284775945,29.63333333333344
42103357950000,3005.651484785448,19.468559016333913,5,1.0,2799.0015776827486,18.91399999999994
42103357960000,685.2893654816238,11.235491162699727,2,1.0,612.027367590155,16.8900000000001
42103358010000,2641.4329447994455,444.27800138081994,21,1.0,2635.61654096172,451.3388095238097
42103358220000,2631.784249887859,501.4559815408476,28,1.0,2627.0730702765427,505.9891071428571
42103358240000,2457.9781197620464,506.13946210473244,30,1.0,2451.422967434812,507.54799999999994
42103358260000,2699.9855802639822,506.6741636545768,24,1.0,2733.901045139633,519.1281041666666
42103358270000,2123.7631926827776,459.56285706767375,19,1.0,2050.2524577622003,471.4382631578949
42103358310000,2268.022949938259,16.138322904095766,4,1.0,2226.558497722775,16.062500000000114
42103358370000,1062.6211981016384,31.52499999999964,1,0.8970401490413747,1062.6211981016384,31.524999999999636
42103358440000,2939.5121545910247,497.0712279774242,27,1.0,3001.207358028364,504.6411851851851
42103358450000,2702.220273368757,498.5620875732721,24,1.0,2721.1826580644633,496.9600833333334
42103358460000,2709.782971381216,479.5547191607857,26,1.0,2733.615464144302,490.1300769230768
42103358470000,2358.3042628846924,455.6478409979325,23,1.0,2313.95007813344,459.15313043478295
42103358510000,2933.4928009162777,524.754972978063,28,1.0,3056.583010163112,512.3372142857143
42103358540000,1527.6666539928262,35.90277401211597,2,1.0,1467.061579604448,33.8275000000001
42103358550000,990.8642423484227,2938.6079143417824,2,1.0,995.0438469003133,2925.3975000000005
42103358600000,2019.548978971683,43.09500000000026,1,0.4114594538696931,2019.5489789716833,43.095000000000255
42103358610000,2598.020525848033,31.207363424853753,7,1.0,2817.245381323844,33.83478571428577
42103358620000,2802.138330491022,28.824253244324684,4,1.0,2712.78553534707,30.063749999999914
42103358730000,2363.1826028239625,57.44180108643996,2,1.0,2431.748276644029,58.6700000000003
42103358740000,1741.7243286761725,29.521817605434467,2,1.0,1746.42251824315,29.717500000000655
42103358760000,2503.1994557084827,431.75463994432283,31,1.0,2535.0938123114056,425.6046612903226
42103358820000,2695.942450775104,448.3989061742444,26,1.0,2731.5836684471515,467.6160384615386
42103358830000,2110.543531589367,440.04441546069785,19,1.0,2079.636042315983,464.45931578947364
42103359000000,1080.8795948509132,31.524999999999636,1,1.0,1080.8795948509132,31.524999999999636
42103359060000,1512.200645237395,698.5930367586295,14,1.0,1499.6152772776356,700.2085714285721
42103359070000,1508.090798323051,384.53333091878915,14,1.0,1496.0435561599709,364.87678571428575
42103359077000,1498.6606687474361,374.34347223477135,11,1.0,1534.7579995266103,369.3900000000001
42103359080000,1998.0216450698028,568.6985822548891,14,1.0,1998.7410379806024,559.597142857143
42103359090000,2408.812910358355,1082.0612849274546,21,1.0,2354.537591033101,1054.8205714285716
42103359097000,1812.8641707037334,990.52125,4,1.0,1812.8641707037334,990.52125
42103359100000,2194.721197085705,421.0759958500344,22,1.0,2207.553553117053,423.5087272727276
42103359110000,2647.6751433401396,441.48242206468825,23,1.0,2626.017363161057,457.7640000000002
42103359120000,2376.7477643227285,449.2862903908027,26,1.0,2361.832579772724,446.6011346153848
42103359130000,1587.9714266525,386.8267446477236,14,1.0,1594.9640652959054,365.6803571428572
42103359140000,3008.286719379896,442.31236237352965,27,1.0,3013.389626557311,461.30470370370375
42103359150000,2687.253138423615,495.9296888457667,17,1.0,2719.094721936956,493.8850294117642
42103359160000,2097.1285869043745,470.7732889026182,17,1.0,2072.483842601868,482.26394117647067
42103359170000,2769.2741491102347,440.6577544511564,17,1.0,2793.69754826865,447.3308529411764
42103359180000,2512.2305863160045,425.5412836515878,31,1.0,2524.7403898757034,422.3638709677419
42103359190000,2802.4190080359986,452.0407433965931,25,1.0,2846.848134394962,463.90668000000034
