uwi,lease_name,well_name,well_num,operator,rsv_cat,bench,first_prod_date,comp_date,hole_direction,surface_lat,surface_lon
42227404110000,KRAKEN 10-3 UNIT 1,KRAKEN 10-3 UNIT 1 223,223,FANG,01PDP,WCA,2020-11-01,2020-11-18,H,32.409278869628906,-101.68189239501953
42227403380000,HAMLIN UNIT 15-22,HAMLIN UNIT 15-22 1MH,1MH,Surge,01PDP,MSS,2020-02-01,2020-02-03,H,32.419456481933594,-101.59154510498047
42227406310000,WILD BILL HICKOK UNIT 40-33,WILD BILL HICKOK UNIT 40-33 1HA,1HA,Murchison,01PDP,WCA,2021-05-01,2021-04-07,H,32.51449966430664,-101.41485595703125
42227402760000,CLYDE BARROW UNIT 32-41,CLYDE BARROW UNIT 32-41 1HA,1HA,Murchison,01PDP,WCA,2019-10-01,2019-10-29,H,32.51158905029297,-101.43387603759766
42003417200000,SHAFTER LAKE SAN ANDRES UNIT,SHAFTER LAKE SAN ANDRES UNIT 608H,608H,APA,01PDP,SAN ANDRES,2010-09-01,2010-09-12,H,32.34209060668945,-102.63604736328125
42003428760000,FISHER 4,FISHER 4 5H,5H,Lime Rock,01PDP,SAN ANDRES,2012-10-01,2012-10-13,H,32.41682052612305,-102.63573455810547
42135414730000,TXL SOUTH UNIT,TXL SOUTH UNIT 3408HU,3408HU,Slant,01PDP,TUBB,2012-06-01,2012-06-07,H,31.826581954956055,-102.7215576171875
42135418200000,PARKS BELL,PARKS BELL 4003WC,4003WC,COP,01PDP,WCC,2012-10-01,2012-10-15,H,31.95810317993164,-102.31587219238281
42135416720000,TXL NORTH UNIT,TXL NORTH UNIT 1027H,1027H,Slant,01PDP,TUBB,2012-09-01,2012-10-09,H,31.879384994506836,-102.72789001464844
42135412640000,TXL SOUTH UNIT,TXL SOUTH UNIT 5211H,5211H,Slant,01PDP,TUBB,2011-11-01,2012-02-07,H,31.8184871673584,-102.71018981933594
42135417640000,RATLIFF A,RATLIFF A 2903H,2903H,COP,01PDP,CLFK,2012-08-01,2012-08-29,H,31.96920394897461,-102.33685302734375
42135413420000,TATIA,TATIA 49H,49H,FANG,01PDP,WCA,2012-06-01,2012-07-24,H,31.688947677612305,-102.30933380126953
42383381550100,UNIVERSITY 10,UNIVERSITY 10 3605H,3605H,PR,01PDP,WCB,2014-02-01,2014-01-19,H,31.227638244628906,-101.55450439453125
42383379990000,UNIVERSITY 9B,UNIVERSITY 9B 1101H,1101H,SEM,01PDP,WCA,2013-05-01,2013-05-30,H,31.280033111572266,-101.6396255493164
42383375610000,UNIVERSITY `10-20`,UNIVERSITY `10-20` 4H,4H,XOM,01PDP,WCB,2012-05-01,2012-05-13,H,31.265092849731445,-101.4884262084961
42383377190000,SUGG -B-,SUGG -B- 1091H,1091H,VTLE,01PDP,WCA,2012-07-01,2012-08-23,H,31.505081176757812,-101.34797668457031
42383375670000,UNIVERSITY 43-16,UNIVERSITY 43-16 2H,2H,RRP Operating,01PDP,WCB,2012-04-01,2012-04-29,H,31.102527618408203,-101.28535461425781
42383378280000,UNIVERSITY 9,UNIVERSITY 9 2808H,2808H,SEM,01PDP,WCA,2012-12-01,2013-01-14,H,31.237133026123047,-101.61141967773438
42383377590000,UNIVERSITY 48,UNIVERSITY 48 702H,702H,PR,01PDP,WCA,2013-05-01,2013-05-01,H,31.123348236083984,-101.3562240600586
42383383140000,UNIVERSITY `2-32`,UNIVERSITY `2-32` 15H,15H,XOM,01PDP,WCB,2013-11-01,2013-11-09,H,31.291889190673828,-101.7540283203125
42383381900000,SUGG -A-,SUGG -A- 1433HU,1433HU,VTLE,01PDP,WCB,2013-06-01,2013-06-24,H,31.586549758911133,-101.39240264892578
42383382320000,WEATHERBY,WEATHERBY 3H,3H,SEM,01PDP,WCA,2013-08-01,2013-08-29,H,31.232282638549805,-101.4466552734375
42383378740000,UNIVERSITY 1-29,UNIVERSITY 1-29 1H,1H,XOM,01PDP,WCB,2013-06-01,2013-06-17,H,31.19378662109375,-101.73992156982422
42383377040000,UNIVERSITY 49,UNIVERSITY 49 0801H,0801H,PR,01PDP,WCB,2012-11-01,2012-11-17,H,31.113895416259766,-101.42076110839844
42383380250000,PEMBROOK 9121 POOLED UNIT,PEMBROOK 9121 POOLED UNIT 1H,1H,SEM,01PDP,WCB,2013-02-01,2013-03-18,H,31.21796226501465,-101.43990325927734
42383379390100,UNIVERSITY 09,UNIVERSITY 09 801H,801H,PR,01PDP,WCB,2014-04-01,2014-01-29,H,31.287534713745117,-101.58916473388672
42383382950100,UNIVERSITY 43-14,UNIVERSITY 43-14 3H,3H,PR,01PDP,WCB,2013-10-01,2013-11-13,H,31.10361671447754,-101.27515411376953
42383381380000,UNIVERSITY 10-18,UNIVERSITY 10-18 2H,2H,XOM,01PDP,WCB,2013-05-01,2013-06-09,H,31.265623092651367,-101.47935485839844
42383408970000,DRIVER C NE9J,DRIVER C NE9J 10H,10H,XOM,01PDP,WCA,2022-01-01,2022-01-26,H,31.56148338317871,-101.75176239013672
42383409060000,UNIVERSITY W2-34D,UNIVERSITY W2-34D 4H,4H,XOM,01PDP,WCB,2021-08-01,2021-08-20,H,31.293848037719727,-101.71817779541016
42329367170000,PARKS `5`,PARKS `5` 16H,16H,XOM,02PDNP,WCB,2011-03-01,2011-03-09,H,31.80703353881836,-102.18719482421875
42227390240000,BULLFROG 47 SOUTH UNIT,BULLFROG 47 SOUTH UNIT 2WA,2WA,FANG,01PDP,WCA,2017-12-01,2017-11-28,H,32.4470329284668,-101.67475128173828
42383390230000,MERCHANT,MERCHANT 1401BL,1401BL,OXY,01PDP,WCB,2015-08-01,2015-08-22,H,31.566585540771484,-101.62380981445312
42383385760000,UNIVERSITY `2-20`,UNIVERSITY `2-20` 57H,57H,XOM,01PDP,WCB,2014-06-01,2014-06-24,H,31.292495727539062,-101.7508544921875
42383386950000,SRH NORTH,SRH NORTH 1348HM,1348HM,APA,01PDP,WCB,2015-01-01,2015-01-18,H,31.48067855834961,-101.46882629394531
42383390600000,SUGG -D-,SUGG -D- 1044NM,1044NM,VTLE,01PDP,WCB,2015-01-01,2015-01-16,H,31.55558204650879,-101.33554077148438
42383408260000,SUGG B 137-25 (ALLOCATION-G),SUGG B 137-25 (ALLOCATION-G) 7SM,7SM,VTLE,01PDP,WCB,2020-03-01,2020-03-23,H,31.4989070892334,-101.37992095947266
42383406860000,UNIVERSITY 10,UNIVERSITY 10 3527HA,3527HA,PR,01PDP,WCB,2021-10-01,2021-10-06,H,31.215871810913086,-101.54322814941406
42383403580000,WELCH TRUST 8-7-E,WELCH TRUST 8-7-E 4209H,4209H,XOM,01PDP,WCA,2019-03-01,2019-03-06,H,31.45077133178711,-101.77276611328125
42383390530000,HOLT A 136-25 (ALLOCATION-E),HOLT A 136-25 (ALLOCATION-E) 5SM,5SM,VTLE,01PDP,WCB,2015-03-01,2015-04-07,H,31.5074520111084,-101.36785888671875
42383390330000,SRH NORTH,SRH NORTH 1629HU,1629HU,APA,01PDP,WCB,2015-07-01,2015-07-17,H,31.46286964416504,-101.48455047607422
42383391130000,ALDWELL K R 40,ALDWELL K R 40 3H,3H,XOM,01PDP,WCB,2015-04-01,2015-04-27,H,31.44797134399414,-101.72662353515625
42383409080000,UNIVERSITY W2-34F,UNIVERSITY W2-34F 6H,6H,XOM,01PDP,WCB,2021-08-01,2021-08-21,H,31.293710708618164,-101.71818542480469
42383406840000,BALL AL04,BALL AL04 2072NH,2072NH,Discovery,01PDP,WCB,2020-08-01,2020-08-20,H,31.20186424255371,-101.34709930419922
42383408920000,CHRISTY-THOMASON 15F,CHRISTY-THOMASON 15F 106H,106H,XOM,01PDP,WCA,2021-06-01,2021-06-15,H,31.416763305664062,-101.76725769042969
42003443470000,WELBORN 20,WELBORN 20 1H,1H,Libertad,02PDNP,SAN ANDRES,2012-10-01,2012-10-24,H,32.38873291015625,-102.61882019042969
42003431910000,UNIVERSITY LANDS 5-22,UNIVERSITY LANDS 5-22 5H,5H,OVV,01PDP,WCA,2012-04-01,2012-05-20,H,32.45420455932617,-102.34483337402344
42003429530000,UNIVERSITY `B11` `7`,UNIVERSITY `B11` `7` 2H,2H,Mewbourne,01PDP,WICHITA ALBANY,2012-01-01,2012-02-06,H,32.14429473876953,-102.82734680175781
42383407320000,UNIVERSITY E2-34C,UNIVERSITY E2-34C 103H,103H,XOM,01PDP,WCA,2021-01-01,2021-01-15,H,31.2962703704834,-101.70759582519531
42383390540000,SRH NORTH,SRH NORTH 1518HU,1518HU,APA,01PDP,WCB,2019-07-01,2019-07-02,H,31.48454475402832,-101.48241424560547
42003443950000,FISHER 5,FISHER 5 2H,2H,Lime Rock,02PDNP,SAN ANDRES,2012-10-01,2012-10-31,H,32.41914367675781,-102.62596893310547
42383383890000,PEMBROOK 10112 POOLED UNIT,PEMBROOK 10112 POOLED UNIT 1H,1H,SEM,01PDP,WCB,2013-12-01,2014-01-06,H,31.225862503051758,-101.46038818359375
42383406190000,UNIVERSITY OWENS 1-6 ALLOCATION 33,UNIVERSITY OWENS 1-6 ALLOCATION 33 33HK,33HK,PR,01PDP,WCB,2019-09-01,2019-09-27,H,31.162385940551758,-101.30268859863281
42383384820000,SRH NORTH,SRH NORTH 1331HU,1331HU,APA,01PDP,WCA,2014-04-01,2014-04-13,H,31.46465492248535,-101.44341278076172
42383404160000,UNIVERSITY 9,UNIVERSITY 9 2721WB,2721WB,SEM,01PDP,WCB,2019-07-01,2019-06-15,H,31.234947204589844,-101.63501739501953
42227392090000,WOLFE-MCCANN UNIT 10-15,WOLFE-MCCANN UNIT 10-15 5SH,5SH,Surge,02PDNP,LSS,2018-03-01,2018-03-13,H,32.44143295288086,-101.59354400634766
42227391520000,GARRETT UNIT 37-48,GARRETT UNIT 37-48 17H,17H,Spirit,01PDP,WCB,2017-10-01,2017-11-09,H,32.379547119140625,-101.54134368896484
42383387590000,SRH -A-,SRH -A- 1108SL,1108SL,VTLE,01PDP,WCC,2014-12-01,2015-01-06,H,31.480165481567383,-101.42401123046875
42383386280000,UNIVERSITY 49-1,UNIVERSITY 49-1 6H,6H,PR,01PDP,WCB,2014-05-01,2014-06-07,H,31.13136863708496,-101.39021301269531
42383408560000,MARY ROSE C,MARY ROSE C 3H,3H,CIVI,01PDP,WCB,2020-10-01,2020-10-28,H,31.344757080078125,-101.77424621582031
42383407540000,HAIL TAP ROCK,HAIL TAP ROCK 2H,2H,CIVI,01PDP,WCB,2020-03-01,2020-03-08,H,31.457725524902344,-101.54283142089844
42383407560000,SUGG-D-,SUGG-D- 1062SM,1062SM,VTLE,01PDP,WCB,2020-05-01,2020-03-14,H,31.535234451293945,-101.33979034423828
42383384460000,WEATHERBY 1232,WEATHERBY 1232 12HU,12HU,APA,01PDP,WCB,2014-04-01,2014-05-09,H,31.331098556518555,-101.61852264404297
42383402760000,DIVIDE-SCOTT N,DIVIDE-SCOTT N 1483AS,1483AS,Discovery,01PDP,WCA,2019-02-01,2019-04-23,H,31.26571273803711,-101.40715789794922
42227390210000,NEWTON UNIT 06-43,NEWTON UNIT 06-43 2AH,2AH,Surge,01PDP,WCA,2017-06-01,2017-08-07,H,32.45986557006836,-101.54724884033203
42383408330000,HAM C1,HAM C1 102WB,102WB,SEM,01PDP,WCB,2020-04-01,2020-04-07,H,31.395109176635742,-101.6995849609375
42383388710100,UNIVERSITY CENTRAL,UNIVERSITY CENTRAL 829BH,829BH,RRP Operating,02PDNP,WCB,2014-11-01,2014-11-17,H,31.156110763549805,-101.58890533447266
42383389370000,UNIVERSITY 09,UNIVERSITY 09 921H,921H,PR,01PDP,WCA,2015-08-01,2015-08-12,H,31.28772735595703,-101.60890197753906
42383407070000,WATKINS-WAVLE 1204C,WATKINS-WAVLE 1204C 3H,3H,XOM,01PDP,WCB,2020-03-01,2020-03-16,H,31.35147476196289,-101.64437103271484
42383385130000,UNIVERSITY `10-13`,UNIVERSITY `10-13` 24H,24H,XOM,01PDP,WCA,2014-03-01,2014-03-26,H,31.283130645751953,-101.55358123779297
42383406800000,UNIVERSITY 09 10-15 ALLOCATION 03,UNIVERSITY 09 10-15 ALLOCATION 03 03HK,03HK,PR,01PDP,WCB,2021-07-01,2021-07-07,H,31.280689239501953,-101.62560272216797
42383384320000,DIVIDE DRAW,DIVIDE DRAW 1263SH,1263SH,Discovery,01PDP,WCB,2014-05-01,2014-06-08,H,31.28713035583496,-101.39556884765625
42383386150000,WATKINS 1229,WATKINS 1229 3H,3H,PR,01PDP,WCB,2014-06-01,2014-06-05,H,31.360103607177734,-101.6158218383789
42383386760000,MERCHANT,MERCHANT 2311HD,2311HD,OXY,01PDP,WCC,2014-10-01,2014-11-15,H,31.549596786499023,-101.61223602294922
42383385930000,COATES B - COATES A UNIT 1,COATES B - COATES A UNIT 1 1HM,1HM,BTA,01PDP,WCB,2014-08-01,2014-08-22,H,31.317298889160156,-101.44021606445312
42383404430000,COOL WATER NORTH I 13-7,COOL WATER NORTH I 13-7 4209H,4209H,XOM,01PDP,WCA,2019-10-01,2019-11-01,H,31.467615127563477,-101.53192901611328
42383406460000,SILER HOPE 4-43 D,SILER HOPE 4-43 D 241,241,FANG,01PDP,WCB,2019-11-01,2019-11-24,H,31.489736557006836,-101.53459167480469
42383408010000,ADAMS WEST D 23-26,ADAMS WEST D 23-26 4304H,4304H,XOM,01PDP,WCB,2020-07-01,2020-08-04,H,31.532581329345703,-101.71867370605469
42383404320000,BULLHEAD,BULLHEAD 722NH,722NH,Discovery,01PDP,WCB,2020-03-01,2020-03-18,H,31.341285705566406,-101.42772674560547
42383402100000,RCR 180,RCR 180 37HA,37HA,PR,01PDP,WCB,2019-01-01,2018-12-27,H,31.206344604492188,-101.35304260253906
42383403700000,HOLT 112-110 (ALLOCATION-D),HOLT 112-110 (ALLOCATION-D) S043MA,S043MA,VTLE,01PDP,WCB,2019-02-01,2019-02-21,H,31.541667938232422,-101.3528823852539
42383381830000,UNIVERSITY BLOCK 48,UNIVERSITY BLOCK 48 1809H,1809H,PR,01PDP,WCB,2013-11-01,2013-12-17,H,31.085895538330078,-101.34830474853516
42383382790000,ROCKER B -N-,ROCKER B -N- 81H,81H,XOM,01PDP,WCB,2013-07-01,2013-07-19,H,31.321392059326172,-101.36399841308594
42227392360000,MUSE-NEWTON UNIT 31-42,MUSE-NEWTON UNIT 31-42 2BH,2BH,Surge,01PDP,WCB,2018-01-01,2018-01-19,H,32.5006217956543,-101.55836486816406
42227390920000,W H 48 UNIT,W H 48 UNIT 4WA,4WA,FANG,01PDP,WCA,2018-06-01,2018-06-03,H,32.449462890625,-101.66268920898438
42227392490100,COSTANZA A,COSTANZA A 4845WA,4845WA,SM,01PDP,WCA,2018-05-01,2018-05-06,H,32.359825134277344,-101.52989196777344
42383390610000,SUGG -D- SL,SUGG -D- SL 1044NU,1044NU,VTLE,01PDP,WCA,2015-02-01,2015-02-06,H,31.555580139160156,-101.33546447753906
42383387060000,MCMASTER JL A 13-16 (ALLOCATION-E),MCMASTER JL A 13-16 (ALLOCATION-E) 5NU,5NU,VTLE,01PDP,WCA,2014-09-01,2014-09-17,H,31.61063003540039,-101.44341278076172
42383407520000,ALDWELL W48D,ALDWELL W48D 4H,4H,XOM,01PDP,WCB,2021-04-01,2021-04-16,H,31.487794876098633,-101.67681121826172
42383385620000,SUGG -A-,SUGG -A- 1581SU,1581SU,VTLE,01PDP,WCA,2014-08-01,2014-08-07,H,31.58772087097168,-101.40853881835938
42003442780000,FISHER 9,FISHER 9 1H,1H,Lime Rock,01PDP,SAN ANDRES,2014-02-01,2014-03-01,H,32.41496658325195,-102.64372253417969
42383382260100,UNIVERSITY 10,UNIVERSITY 10 2704H,2704H,PR,01PDP,WCB,2017-08-01,2017-08-10,H,31.23525047302246,-101.5262680053711
42383402380000,RCR 180-197 ALLOCATION 04,RCR 180-197 ALLOCATION 04 30HC,30HC,PR,01PDP,WCB,2018-12-01,2018-11-29,H,31.20611572265625,-101.35746002197266
42383404080000,SUGG B 163-162 (ALLOCATION-G),SUGG B 163-162 (ALLOCATION-G) 7NM,7NM,VTLE,01PDP,WCB,2019-03-01,2019-03-24,H,31.508094787597656,-101.39763641357422
42383403980000,HOLT 1222-1221 ALLOCATION 02,HOLT 1222-1221 ALLOCATION 02 02HA,02HA,PR,01PDP,WCB,2019-02-01,2019-02-19,H,31.344858169555664,-101.58049011230469
42227390780000,ALLAR 19A-30,ALLAR 19A-30 1LS,1LS,HPK,01PDP,LSS,2017-08-01,2018-01-09,H,32.2164192199707,-101.36710357666016
42227392390000,KRAMER D,KRAMER D 4844WA,4844WA,SM,01PDP,WCA,2018-05-01,2018-05-18,H,32.35980224609375,-101.52999114990234
42383389090000,SRH NORTH,SRH NORTH 1439HM,1439HM,APA,01PDP,WCB,2015-04-01,2015-05-03,H,31.47052574157715,-101.4842529296875
42383406820000,BALL AL02,BALL AL02 2071UN,2071UN,Discovery,01PDP,WCB,2020-08-01,2020-08-19,H,31.201866149902344,-101.34729766845703
42383386070000,HALFMANN 1214,HALFMANN 1214 2H,2H,PR,01PDP,WCB,2014-09-01,2014-08-23,H,31.31772232055664,-101.53018188476562
42383405360000,WEATHERBY 2728 UNIT,WEATHERBY 2728 UNIT 7HA,7HA,APA,01PDP,WCA,2019-11-01,2019-11-22,H,31.343637466430664,-101.61361694335938
42383406850100,UNIVERSITY 10,UNIVERSITY 10 3523HK,3523HK,PR,01PDP,WCC,2021-10-01,2021-10-07,H,31.215869903564453,-101.54328918457031
42383407970000,ADAMS EAST H 23-26,ADAMS EAST H 23-26 4208H,4208H,XOM,01PDP,WCB,2020-07-01,2020-07-30,H,31.535106658935547,-101.71382141113281
42383384690000,UNIVERSITY 09,UNIVERSITY 09 1823H,1823H,PR,01PDP,WCB,2014-07-01,2014-07-03,H,31.268259048461914,-101.57324981689453
42383383780000,RINGO 9,RINGO 9 1H,1H,XOM,01PDP,WCB,2013-12-01,2013-12-29,H,31.44658088684082,-101.72735595703125
42383383070000,UNIVERSITY `2-20`,UNIVERSITY `2-20` 13H,13H,XOM,01PDP,WCA,2013-11-01,2013-11-11,H,31.28826904296875,-101.75300598144531
42383401590000,MADDUX GREG 31-32-D,MADDUX GREG 31-32-D 4307H,4307H,XOM,01PDP,WCB,2018-12-01,2018-12-13,H,31.549793243408203,-101.57854461669922
42383402370000,RCR 180-197 ALLOCATION 05,RCR 180-197 ALLOCATION 05 27HA,27HA,PR,01PDP,WCB,2018-12-01,2018-11-29,H,31.20614242553711,-101.35751342773438
42227390970000,FRYAR UNIT A 13-12,FRYAR UNIT A 13-12 4AH,4AH,Surge,01PDP,WCA,2017-10-01,2017-10-12,H,32.4296875,-101.55119323730469
42227391700000,MICHAEL SCOTT C,MICHAEL SCOTT C 1742WA,1742WA,SM,01PDP,WCA,2018-04-01,2018-04-13,H,32.295352935791016,-101.65642547607422
42383388320000,UNIVERSITY CENTRAL,UNIVERSITY CENTRAL 824DH,824DH,RRP Operating,01PDP,WCB,2014-11-01,2014-11-16,H,31.166913986206055,-101.66887664794922
42383386110000,SRH NORTH,SRH NORTH 1339HM,1339HM,APA,01PDP,WCB,2014-11-01,2014-11-23,H,31.480648040771484,-101.45764923095703
42383408930000,CHRISTY-THOMASON 15G,CHRISTY-THOMASON 15G 107H,107H,XOM,01PDP,WCA,2021-06-01,2021-06-21,H,31.416778564453125,-101.76719665527344
42227392050000,YOUNG UNIT,YOUNG UNIT 2123AR,2123AR,OXY,01PDP,WCA,2017-10-01,2017-10-17,H,32.17966079711914,-101.52439880371094
42383406150000,UNIVERSITY OWENS 1-6 ALLOCATION 18,UNIVERSITY OWENS 1-6 ALLOCATION 18 18HK,18HK,PR,01PDP,WCB,2019-09-01,2019-09-27,H,31.161500930786133,-101.30783081054688
42383404600000,BATES 43B-31-D,BATES 43B-31-D 4307H,4307H,XOM,01PDP,WCB,2019-07-01,2019-07-12,H,31.47599220275879,-101.66189575195312
42383385640000,ROCKER `B`,ROCKER `B` 45H,45H,XOM,01PDP,WCB,2014-08-01,2014-08-21,H,31.29024314880371,-101.27190399169922
42383406980000,UNIVERSITY 2404 EAST C,UNIVERSITY 2404 EAST C 7HA,7HA,APA,01PDP,WCA,2020-04-01,2020-04-27,H,31.316709518432617,-101.60533142089844
42383406570100,BULLHEAD,BULLHEAD 725CN,725CN,Discovery,01PDP,WCB,2021-01-01,2021-01-21,H,31.3413143157959,-101.42091369628906
42003442270000,THREE BAR SHALLOW UNIT,THREE BAR SHALLOW UNIT 103H,103H,APA,01PDP,WICHITA ALBANY,2012-12-01,2012-12-26,H,32.14411926269531,-102.82426452636719
42003434750000,SHAFTER LAKE/SAN ANDRES/UNIT,SHAFTER LAKE/SAN ANDRES/UNIT 612H,612H,APA,01PDP,SAN ANDRES,2012-03-01,2012-03-31,H,32.32647705078125,-102.61811828613281
42383381930000,SUGG-A-,SUGG-A- 1588NL,1588NL,VTLE,01PDP,WCC,2014-10-01,2014-10-18,H,31.586591720581055,-101.39451599121094
42003429000000,UNIVERSITY -YZ-,UNIVERSITY -YZ- 7H,7H,OXY,02PDNP,DEV_OLD,2012-01-01,2012-01-13,H,32.40302658081055,-102.73026275634766
42329412880000,BLACKFOOT WEST UNIT,BLACKFOOT WEST UNIT 701WB,701WB,FANG,01PDP,WCB,2017-08-01,2017-09-03,H,32.06748962402344,-102.17434692382812
42329421220000,WINDHAM 33F,WINDHAM 33F 5HE,5HE,OVV,01PDP,LSS,2018-06-01,2018-06-08,H,31.754425048828125,-102.09919738769531
42329411020000,TEXAS TEN Y PU,TEXAS TEN Y PU 3708H,3708H,XOM,01PDP,WCA,2018-03-01,2018-03-13,H,31.90505027770996,-102.02244567871094
42329421490000,GWENDOLYN,GWENDOLYN 2626LB,2626LB,VTLE,01PDP,MSS,2019-02-01,2018-12-20,H,31.874454498291016,-102.25186920166016
42135429150000,RATLIFF E,RATLIFF E 2702LS,2702LS,COP,01PDP,LSS,2014-11-01,2014-12-03,H,31.977632522583008,-102.30484771728516
42329420060000,FR UNOBTANIUM 1411,FR UNOBTANIUM 1411 1HA,1HA,OXY,01PDP,WCA,2018-09-01,2018-09-13,H,31.870668411254883,-101.82608032226562
42329418700000,WARFIELD EAST B,WARFIELD EAST B 102LS,102LS,FANG,01PDP,LSS,2018-05-01,2018-06-09,H,31.922380447387695,-102.22483825683594
42329390580000,ISBELL HORIZONTAL UNIT,ISBELL HORIZONTAL UNIT 107WA,107WA,Winn Operating,01PDP,WCA,2015-05-01,2015-05-06,H,32.05415725708008,-102.0771255493164
42329406950000,MASK HZ UNIT,MASK HZ UNIT 1006H,1006H,COP,01PDP,WCA,2017-09-01,2017-10-11,H,32.065670013427734,-102.11918640136719
42329422050000,TIPPETT JUNE 1213 HZ UNIT,TIPPETT JUNE 1213 HZ UNIT 9HM,9HM,APA,01PDP,WCB,2018-12-01,2018-11-21,H,31.706619262695312,-102.17499542236328
42329409400000,PEGASUS FIELD UNIT 3,PEGASUS FIELD UNIT 3 109AH,109AH,COP,01PDP,WCA,2017-01-01,2017-01-11,H,31.681440353393555,-102.14322662353516
42329409650200,LHS RANCH 27-21 ALLOCATION 2108,LHS RANCH 27-21 ALLOCATION 2108 2108BH,2108BH,XOM,01PDP,WCB,2018-09-01,2018-09-18,H,31.707820892333984,-101.9010009765625
42329412150000,DAVIDSON RAB 27C,DAVIDSON RAB 27C 31HJ,31HJ,OVV,01PDP,WCA,2017-04-01,2017-04-25,H,31.667104721069336,-102.09806823730469
42329410080000,ST,ST 4009LS,4009LS,FANG,01PDP,LSS,2019-11-01,2019-11-07,H,31.969240188598633,-102.20011901855469
42135429720000,BARROW AUGUSTA,BARROW AUGUSTA 2320H,2320H,Slant,01PDP,BRNT,2014-11-01,2014-11-09,H,31.98681640625,-102.39486694335938
42329390680000,ODANIEL E T,ODANIEL E T 27H,27H,XOM,01PDP,WCA,2014-10-01,2014-10-27,H,31.952634811401367,-101.82251739501953
42329406940000,MASK HZ UNIT,MASK HZ UNIT 1005H,1005H,COP,01PDP,LSS,2016-10-01,2017-02-11,H,32.0652961730957,-102.12078857421875
42135428650000,LEON (AW),LEON (AW) 19H,19H,FANG,01PDP,WCB,2014-07-01,2014-07-19,H,31.665544509887695,-102.34750366210938
42329411160000,ST E UNIT,ST E UNIT 3803LS,3803LS,FANG,01PDP,LSS,2017-06-01,2017-07-06,H,31.983333587646484,-102.17865753173828
42329409060000,WINDHAM `A`,WINDHAM `A` 104BH,104BH,COP,01PDP,WCB,2016-10-01,2016-12-05,H,31.68830680847168,-102.11497497558594
42329412580000,MILES 25E,MILES 25E 5H,5H,XOM,01PDP,WCB,2018-01-01,2018-02-02,H,31.932336807250977,-102.03804779052734
42329412780000,PRESTON 18J,PRESTON 18J 10H,10H,XOM,01PDP,WCA,2018-02-01,2018-02-28,H,31.767169952392578,-101.85318756103516
42329408660000,PRESTON B,PRESTON B 3211H,3211H,XOM,01PDP,WCA,2017-05-01,2017-06-08,H,31.727327346801758,-101.82022094726562
42329411240000,ABBIE LAINE 30X,ABBIE LAINE 30X 4H,4H,OVV,01PDP,WCB,2017-02-01,2017-04-16,H,31.750572204589844,-102.14706420898438
42329407490000,PRESTON B,PRESTON B 3205H,3205H,XOM,01PDP,WCB,2016-09-01,2016-09-24,H,31.726497650146484,-101.82252502441406
42329419230000,LYNCH A HZ,LYNCH A HZ 35HM,35HM,APA,01PDP,WCB,2018-04-01,2018-04-15,H,31.70764923095703,-102.1592025756836
42329419420000,DAVIDSON 36B,DAVIDSON 36B 4HF,4HF,OVV,01PDP,LSS,2018-02-01,2018-02-13,H,31.67165184020996,-102.06635284423828
42135425290000,CUMMINS H E -B-,CUMMINS H E -B- 33H,33H,Slant,01PDP,WICHITA ALBANY,2013-10-01,2013-10-07,H,31.99065589904785,-102.70719909667969
42329408960100,PRESTON 18A,PRESTON 18A 1H,1H,XOM,01PDP,WCB,2017-06-01,2017-06-25,H,31.766008377075195,-101.86013793945312
42329413320000,TEXAS TEN Y PU,TEXAS TEN Y PU 4015H,4015H,XOM,01PDP,LSS,2018-10-01,2018-10-01,H,31.89409637451172,-102.07538604736328
42329412910000,BLACKFOOT WEST UNIT,BLACKFOOT WEST UNIT 702LS,702LS,FANG,01PDP,LSS,2017-09-01,2017-08-29,H,32.06755447387695,-102.17406463623047
42329409870000,TUBB 21 L UNIT,TUBB 21 L UNIT 5H,5H,XOM,01PDP,WCB,2017-06-01,2017-07-10,H,31.934370040893555,-102.09215545654297
42329420540000,BANAY BD,BANAY BD 08LS,08LS,Summit,01PDP,LSS,2019-02-01,2019-03-12,H,31.672060012817383,-102.25113677978516
42329412380000,BRD CAMDEN 23/12 C,BRD CAMDEN 23/12 C 0101WB,0101WB,CVX,01PDP,WCB,2018-03-01,2018-03-06,H,31.820215225219727,-102.00129699707031
42329417130000,BOONE-COFFEE 20,BOONE-COFFEE 20 202HL,202HL,CIVI,01PDP,LSS,2017-09-01,2017-09-27,H,31.908411026000977,-101.7860336303711
42135421520000,PARKS BELL,PARKS BELL 3304H,3304H,COP,01PDP,LSS,2013-05-01,2013-05-06,H,31.960580825805664,-102.30365753173828
42329421650000,CASSELMAN16,CASSELMAN16 9LL,9LL,APA,01PDP,LSS,2018-07-01,2018-07-07,H,32.0402946472168,-102.22371673583984
42329410690000,MIDKIFF FRANK 35 ALLOCATION 2618,MIDKIFF FRANK 35 ALLOCATION 2618 2618AH,2618AH,XOM,01PDP,WCA,2017-04-01,2017-04-21,H,31.709291458129883,-101.86681365966797
42329409860100,TUBB 21 U UNIT,TUBB 21 U UNIT 4H,4H,XOM,01PDP,WCA,2017-09-01,2017-09-17,H,31.934356689453125,-102.09221649169922
42329412870000,MCC HZ UNIT,MCC HZ UNIT 1107H,1107H,COP,01PDP,MSS,2019-03-01,2019-03-03,H,32.071372985839844,-102.09407806396484
