well_i,avg_hz_spacing_ft,avg_vt_spacing_ft,neighbors_considered,adjacency_coverage_i_pct
42475383460000,897.1800117547623,77.24299999999857,1,0.9645046982399953
42475384580000,735.3118036638433,105.91435648729528,3,1.0
42475384640000,765.7324280661768,70.77622608499338,2,1.0
42475386280000,,,0,
42475386280100,1196.5151499515969,113.54499999999825,1,1.0
42475386290000,,,0,
42475386300000,1191.6743930989292,73.92622232694609,2,1.0
42475386310000,1187.9855083109633,43.55000000000109,1,0.9830451935341157
42475386380100,1206.065153077191,15.345000000001162,1,0.9831919224909034
42475386390000,1206.0937456636598,15.345000000001162,1,0.9603007802521091
42475386400000,1230.505088330277,59.194999999999716,1,1.0
42475386700000,,,0,
42475387270000,757.1748489043546,70.64171036153456,2,1.0
42475387280000,734.4325258917886,81.99652146285422,3,1.0
42475387520000,1110.995569734162,46.20499999999993,1,0.4895003540367203
42475387530000,1111.0111827812282,46.20499999999993,1,0.9999999999999998
42475387540100,,,0,
42475387550100,,,0,
42475387560000,1299.0071492546463,159.36000000000058,1,0.8740449836769224
42475387570000,1267.6531164223595,113.49502261339104,2,1.0
42475387810000,,,0,
42475388930000,,,0,
42495013680100,,,0,
42495303180100,,,0,
42495323780000,,,0,
42495329180100,,,0,
42495331630000,,,0,
42495331630001,,,0,
42495332880100,,,0,
42495333680000,,,0,
42495334050000,,,0,
42495334220000,30.000130001466104,19.174999999999272,1,0.44023536054414686
42495334227000,29.998746072281403,19.174999999999272,1,0.9999999999999999
42495334230000,,,0,
42495334360000,1026.2141556618371,17.536999999998443,1,0.930631774719398
42495334390000,,,0,
42495334400000,1122.5765351120617,69.26900000000023,1,0.9440617147235456
42495334470000,14.655445126375364,37.235499999998865,1,0.9998537686809303
42495334477100,14.655387097141917,37.235499999998865,1,0.8386844042222548
42495334640000,63.81342492408321,41.090000000000146,1,1.0
42495334640200,63.67417623259862,41.090000000000146,1,0.5583014411820791
42495334650000,,,0,
42495334690000,,,0,
42495334720000,,,0,
42495334770000,,,0,
42495334870000,,,0,
42495334930000,,,0,
42495334940000,,,0,
42495335050000,55.515451457179324,21.926709134438976,2,1.0
42495335057000,48.22075981245675,11.843898815475653,2,1.0
42495335130000,1044.0854107805171,22.503539899341952,2,1.0
42495335140000,1005.6538937294099,9.046277181179414,2,1.0
42495335150000,1016.346034053584,13.344999999999345,1,0.9859313861181729
42495335160000,1145.4818090174272,144.48500000000058,1,0.8897131936523006
42495335170000,1145.5143993398797,144.48500000000058,1,0.7212717853060767
42495335250300,,,0,
42495335270000,,,0,
42495335280000,1040.0129564826107,18.67500000000109,1,0.9994983866546008
42495335370000,75.60109470929108,16.075119974638056,2,1.0
42495335380000,1122.5842125144238,69.26900000000023,1,1.0
42495335460100,1095.8060635056058,51.125,1,0.9999999999999994
42495335520000,1026.1906614879797,17.536999999998443,1,0.8065582203268352
42495335560000,505.15357653430345,92.1990032773627,2,1.0
42495335560100,491.7269146039889,54.27932872421568,2,1.0
42495335570000,1013.9340300071484,66.59736801687617,2,1.0
42495335590100,,,0,
42495335710000,,,0,
42495335860000,,,0,
42495336090000,1039.8798685207123,18.67500000000109,1,0.8436595972148269
42495336110000,,,0,
42495336120000,35.838704471343775,23.24499999999898,1,0.9999999999999997
42495336120100,35.84074143518952,23.24499999999898,1,0.6062097581212023
42495336130100,,,0,
42495336210000,1123.5320450569118,50.99500000000081,1,0.9999999999999998
42495337250000,,,0,
42495337300000,,,0,
42495337350000,,,0,
42495337520000,,,0,
42495337530000,29.09164706161089,72.73700000000008,1,1.0
42495337530100,29.09022388866668,72.73700000000008,1,0.651020548627759
42495337650000,,,0,
42495337760100,,,0,
42495337780200,,,0,
42495337810000,,,0,
42495337930000,,,0,
42495338010000,,,0,
42495338040100,20.298299336627775,44.280000000000655,1,1.0
42495338040200,20.298692608977223,44.280000000000655,1,0.5900859935639782
42495338410000,,,0,
42495338420000,,,0,
42495338510000,,,0,
42495338590000,,,0,
42495339290000,,,0,
42495339960000,,,0,
42495340220000,,,0,
42495340480000,,,0,
42495340800000,,,0,
42495340810000,,,0,
42495340950100,,,0,
42495341370100,,,0,
42495341540000,,,0,
42495341670000,,,0,
42495342170100,,,0,
42495342610000,,,0,
42495342620000,,,0,
42495342820000,,,0,
42495342880000,1206.4450501710714,31.75600000000122,1,0.6069220708464307
42495343090000,,,0,
42495343120000,1.844991789859045,27.36999999999898,2,1.0
42495343120100,4.110521936428416,23.092655170483727,2,1.0
42495343120200,4.109590766750681,37.715898852589824,2,1.0
42495343160000,1.610162003653112,7.980000000001382,1,0.9999252534929481
42495343160100,1.6096198321171797,7.980000000001382,1,0.7508088214195202
42495343460000,,,0,
42495343490000,49.28601668118805,96.37099999999919,1,0.9271457027180356
42495343497000,49.33995079763189,96.37099999999919,1,0.9996697383010353
42495343720000,,,0,
42495343910000,,,0,
42495344440000,,,0,
42495345580000,,,0,
42495345590000,,,0,
42495345740000,,,0,
42495345800000,,,0,
42495346020000,1141.3047953764842,41.57724958974565,2,1.0
42495346120000,,,0,
42495346130000,775.0735171298116,144.5669999999991,1,0.8861445034473989
42495346360100,,,0,
42495346380000,1094.3772825727594,3.6851805196004364,2,1.0
42495346390000,1206.4445076063962,31.75600000000122,1,0.8616311209679949
42495346430000,,,0,
42495346440100,,,0,
42495346450000,920.8482956480374,24.96317299402061,3,1.0
42495346490000,866.0842972990272,66.85599999999977,1,0.9997123260386261
42495346500000,,,0,
42495346510000,,,0,
42495346590000,,,0,
42495346770100,,,0,
42495346820000,27.700664915504746,28.8774999999996,1,0.4003739395757799
42495346827000,27.69623617336625,28.8774999999996,1,0.9999999999999998
42495346930000,,,0,
42495347520000,855.0496669358055,9.923157027040695,3,1.0
42495347780000,866.0777830183148,66.85599999999977,1,0.5192122979992672
42495347810000,,,0,
42495347910000,1.1346113095266108,14.357499999999165,1,0.9997348718918345
42495347910100,1.1345419748389234,14.357499999999163,1,0.9427501043653242
42495348010000,,,0,
42495348040000,,,0,
42495348060000,,,0,
42495348220000,,,0,
42495348240000,834.031603194715,3.0078729356502474,2,1.0
42495348310000,,,0,
42495348370000,859.0871405813098,24.4303154222852,3,1.0
42495348510000,,,0,
42495348610100,,,0,
42495348610200,273.3799417965924,40.029413003857414,2,1.0
42495348610300,267.49617251948655,46.77064188614827,2,0.8381633625974136
42495348780000,,,0,
42495348790000,756.2072763335258,9.463753189708425,2,1.0
42495348800000,989.02286763509,29.2780080106075,2,1.0
42495348860000,,,0,
42495349120000,1033.0560268388076,20.770855592209422,2,1.0
42495349280000,882.6310149981477,57.2754258163039,2,1.0
42495349390000,862.135834527918,20.703823046408495,3,1.0
42495349450000,,,0,
42495349470000,,,0,
42495349660100,839.2266391648496,0.8950000000004366,1,1.0
42495349670000,782.3701359532743,1.9700000000002547,1,0.9964449562529258
42495349680000,835.1607971949173,16.406252100841648,2,1.0
42495349690000,810.4055760219841,4.291779938077955,2,1.0
42495349700000,837.7936307878263,36.883595533476225,2,1.0
42495349710000,807.7772207903046,4.822499171870943,2,1.0
42495349720000,830.8365240161455,33.34881775990377,2,1.0
42495349730000,777.1874034232338,3.0349999999998545,1,0.9917197356620793
42495349930000,,,0,
42495349940000,74.43876208062501,33.23499999999876,1,0.9659282215772156
42495349940100,74.4370299511669,33.23499999999876,1,0.4775640418451573
42495350120000,,,0,
42495350130000,,,0,
42495350180000,,,0,
42495350740000,747.4752192432186,46.710030002228116,3,1.0
42495350750000,497.8807857851364,84.87991723118495,3,1.0
42495350750100,392.2842264818841,105.33721411091469,2,1.0
42495350820000,,,0,
42495350890000,,,0,
42495350960000,,,0,
42495351160000,,,0,
42501348840100,,,0,
42501359020100,,,0,
42501359030000,,,0,
42501359990000,998.5336055911349,70.67610781165989,2,1.0
42501360810000,,,0,
42501361270000,911.1110849410472,86.83200000000033,2,1.0
42501361930100,16.149509066155538,23.30000000000109,1,0.9999994674240935
42501361930200,16.145066280492237,23.30000000000109,1,0.5763233145246766
42501362410000,,,0,
42501362670000,1312.06552539827,36.05500000000029,1,0.9802148308020622
42501363990000,867.5220345114896,102.82432478676056,3,1.0
42501364000000,699.2158051853827,132.62564090181635,2,1.0
42501364010000,805.1474358893416,86.3700000000008,1,0.9465188598779033
42501364050000,,,0,
42501364240000,1083.5032622826006,6.799999999999272,1,0.9983043313369895
42501364270000,1312.0177265495547,36.05500000000029,1,0.9912965873425662
42501364300000,890.5779229422876,2.7399999999997817,1,0.9959569237788637
42501364320000,,,0,
42501364380000,,,0,
42501364750000,733.3717326665275,119.07999999999993,1,1.0
42501364760000,888.7119271875891,58.96745381341622,2,1.0
42501364800000,886.415716007827,57.5555000000004,2,1.0
42501364840000,711.0943929285684,63.33399999999983,1,0.9265344948144673
42501364850000,1214.4455871520508,16.030000000000655,1,0.9999999999999998
42501364860000,980.6208640092278,70.96858660261557,2,1.0
42501365010000,1170.8767143352882,7.875,1,0.9994857641293712
42501365180000,753.6222895876591,19.355000000000473,1,0.9999883120957442
42501365220000,941.3368692900707,27.979308200593476,2,1.0
42501365230000,924.0273145403179,59.88774219099412,2,1.0
42501365260000,,,0,
42501365380000,722.0512632306344,117.78524639229707,2,1.0
42501365390000,824.8045407968967,11.774999999999636,1,0.9999999999999998
42501365400000,1307.2202263799563,23.49000000000069,1,0.9999999999999998
42501365410000,1072.2264214015788,29.50375000000031,2,1.0
42501365520000,890.6415828511397,2.7399999999997817,1,0.9592362556757986
42501365540000,697.2703218372947,70.61794586278387,2,1.0
42501365550000,1002.9707405726855,73.82399999999961,2,1.0
42501365650000,1003.906104986177,18.25554110729921,2,1.0
42501365670000,630.0184173641716,42.06047575610527,2,1.0
42501365690000,1170.4525031032938,5.490136419778872,2,1.0
42501365700000,859.2438883774781,21.392521155502607,2,1.0
42501365710000,964.7218682121335,33.20459035968143,3,1.0
42501365720000,971.8615337547782,31.644749999999934,2,1.0
42501365730000,1030.0008152474754,21.82108897448343,2,1.0
42501365770000,945.6241371982771,15.68499999999949,1,0.9808024261794018
42501365780000,1097.5808612341207,44.85759186299298,2,1.0
42501365790000,855.0296337069395,40.089928980772584,2,1.0
42501365800000,755.7261516139262,96.60095480944503,2,1.0
42501365810000,937.1261500728272,55.05249735982301,2,1.0
42501365820000,742.6069801694563,87.69950000000063,1,1.0
42501365830000,955.041678667761,123.62093343335953,2,1.0
42501365940000,,,0,
42501365970000,762.9663174185639,60.98745046065395,2,1.0
42501365980000,774.9421841470081,53.313218493326765,2,1.0
42501365990000,1170.799632052447,68.14999999999964,1,0.9999061706039097
42501366000000,1108.0162561793031,4.079999999999927,1,0.9999999999999996
42501366020100,1258.6799936510538,4.777240865194198,2,0.9289206270429485
42501366030000,881.0684198882036,69.07109084868983,3,1.0
42501366040000,824.7606750691,11.774999999999636,1,0.8753630574331849
42501366060000,856.9787304465145,39.04557370883244,3,1.0
42501366070000,1053.7166265208166,54.900000000000546,1,0.9394715731127519
42501366090000,1210.9649135896918,21.910000000000764,1,0.3405586761023733
42501366100000,892.170960785571,84.10699999999997,1,0.5964167736641478
42501366130000,1083.3465240535768,6.799999999999272,1,0.9848410850324026
42501366200000,1135.3329152132455,7.03650000000016,1,0.9999999999999998
42501366210000,550.0408030214104,54.04399999999987,1,0.9998659405104297
42501366270000,695.4501580648031,41.965000000000146,1,0.9978740226854909
42501366370000,596.0676452508608,75.60996660000033,3,1.0
42501366370100,650.8681540925313,83.67971134571928,3,1.0
42501366420000,627.9496304784516,41.48690790576468,3,1.0
42501366470000,661.6539632992636,121.0612500000002,2,1.0
42501366480000,1048.4317277639489,76.57391864076119,2,1.0
42501366510000,885.6411116205398,2.5531392512525706,4,1.0
42501366520000,808.3701737191101,23.805429260247482,6,1.0
42501366530000,974.5328723518218,81.69000000000051,1,1.0
42501366540100,,,0,
42501366580000,810.1151165976883,23.057502290664573,4,1.0
42501366680100,,,0,
42501366700100,,,0,
42501366760000,,,0,
42501366800000,,,0,
42501366810000,783.0994908379053,37.965000000000146,1,0.9999371051403112
42501366820000,834.650513525164,9.869999999998981,1,0.9959444155376597
42501366830000,,,0,
42501366840000,,,0,
42501366930000,949.7049251269051,12.442411330128104,2,1.0
42501366970000,807.0095789514237,86.05468000620958,3,1.0
42501366990000,958.9305762785749,11.081711341006624,2,1.0
42501367000100,890.7116595544197,46.88999999999942,1,0.9999968597244505
42501367020000,1272.9223106980903,27.30500000000029,1,0.6467146281479065
42501367040000,923.5687591880557,59.26114865809745,4,1.0
42501367100000,387.3419231845623,113.13576715189139,2,1.0
42501367110000,870.8115465701845,71.35796731386294,2,1.0
42501367120000,810.9637672386821,75.79422128992933,2,1.0
42501367130000,897.3022131340089,31.410000000000462,3,1.0
42501367170000,,,0,
42501367460000,804.1071016872655,59.603048484591646,2,1.0
42501367490000,,,0,
42501367500000,873.9712725801131,88.81041726874268,2,1.0
42501367520000,829.5315610770507,67.6878741579012,2,1.0
42501367550000,1135.071184599233,7.03650000000016,1,0.8377955871341338
42501367570000,,,0,
42501367580000,,,0,
42501367590000,970.7837165655412,83.07514133025111,2,1.0
42501367600000,911.8517477709122,94.01852683271052,2,1.0
42501367610000,796.4854237650724,56.71496528645957,2,1.0
42501367620000,884.7832842578496,59.16949999999997,1,0.9873024727031405
42501367630000,895.7598663104864,6.569999999999709,1,0.9999999999999996
42501367640100,,,0,
42501367650000,,,0,
42501367660000,886.430130868585,8.54083974474187,2,1.0
42501367670000,1127.8629955502824,34.13600158443983,2,1.0
42501367680000,1309.1198691501618,14.44550000000072,1,0.9952553987784879
42501367690000,906.7282597209716,12.454009223216351,2,1.0
42501367710000,896.9825314671598,121.96452436333094,2,1.0
42501367730000,942.3902187402538,89.79500000000007,1,0.9995910753398367
42501367760000,,,0,
42501367770000,549.2421403811993,92.48499999999967,1,0.5548587712903225
42501367780000,936.5898923350495,72.80386378164454,2,1.0
42501367790000,683.5497115684124,105.75,1,0.9712305727994894
42501367810000,694.7307455776509,25.683500000001004,1,0.9997791024256103
42501367850000,727.9931051650889,29.902522999755146,2,1.0
42501367880000,1307.1539074324637,23.49000000000069,1,0.9678632964103104
42501367890000,974.850741319235,97.57597136647851,2,1.0
42501367920000,1123.1945538584166,57.54999999999927,1,0.9999999999999998
42501367940000,1080.8926524347798,74.36250000000018,1,0.9214430076790732
42501367950000,1074.7866607799142,52.902499999999236,1,0.9633059468456097
42501367990000,937.3512744544727,22.94182410201976,4,1.0
42501368000000,1208.7315221436459,32.053258177830216,2,1.0
42501368010000,,,0,
42501368020000,1085.8210045059202,4.6507917519956194,2,1.0
42501368030000,537.0292032391685,9.909999999999854,1,0.575655834648916
42501368050000,1063.3930939647432,7.624999999999999,1,0.9726364880260988
42501368060000,,,0,
42501368070000,,,0,
42501368110000,,,0,
42501368120000,716.5199940431555,22.669347779568486,3,1.0
42501368140000,,,0,
42501368170000,593.0774422513502,8.905000000000655,1,0.9998070787701511
42501368180000,711.0536030101848,63.33399999999983,1,0.8719350122813151
42501368190000,537.0342295382221,9.909999999999854,1,0.960392621758277
42501368230000,836.9062333318029,9.237190017177289,3,1.0
42501368250000,835.4865406850898,50.04184138891779,2,1.0
42501368260000,727.5372186150405,18.066619242500423,3,1.0
42501368270000,901.9914284292372,38.25185438952928,2,1.0
42501368280000,961.2420929177323,44.1244999999999,1,0.999917284629255
42501368300000,1213.4203602681462,16.030000000000655,1,0.8341186112132227
42501368310000,1116.307131678227,45.16020620793532,2,1.0
42501368330000,18.863410826271885,23.02572976210758,2,1.0
42501368330100,23.07254255237833,19.26716737869088,2,1.0
42501368330200,18.884700465974525,13.92749999999978,2,1.0
42501368340000,1172.8133556348462,25.91255521518372,2,1.0
42501368370000,898.4894656861397,23.05663384596951,3,1.0
42501368410000,852.9406821112178,43.73160567303473,2,1.0
42501368450000,1010.8150199588388,43.71268819416227,2,1.0
42501368480000,789.6554014831515,32.133362783551185,4,1.0
42501368500100,892.1701655315984,84.10699999999997,1,0.625256573762308
42501368510000,589.2808733521533,73.70249618326838,2,1.0
42501368520000,,,0,
42501368540000,,,0,
42501368550000,763.074086003373,7.0912346184599935,4,1.0
42501368560000,827.9341268046231,59.494650891853,3,1.0
42501368570100,717.8043989996617,19.39050000000043,1,0.9434811904148607
42501368730000,1096.9515315828505,21.912554572143833,2,1.0
42501368750000,,,0,
42501369040000,783.5619398192745,13.31500633322509,3,1.0
42501369050000,855.6277419843008,10.686410786797257,2,1.0
42501369080000,776.7481758196179,5.989999999999782,1,0.99899871966758
42501369090000,839.1665294186172,152.06275756628224,2,1.0
42501369100000,998.3071457786929,72.02444269116764,3,1.0
42501369170000,894.9120872932838,16.78785833845798,3,1.0
42501369180000,548.1699126751182,100.10999999999967,1,1.0
42501369220000,,,0,
42501369230000,,,0,
42501369320000,971.9689900311084,16.25573399316018,4,1.0
42501369370000,939.0207131487617,101.82845283968416,3,1.0
42501369400000,978.1011537895396,17.048762879099375,4,1.0
42501369420000,897.0407493681885,4.776150527401054,2,1.0
42501369430000,918.5689220680745,20.709494222160853,3,1.0
42501369440000,,,0,
42501369460000,,,0,
42501369470000,,,0,
42501369480000,,,0,
42501369490000,,,0,
42501369500000,937.8246917012577,30.715257933758647,2,1.0
42501369510000,743.7862544129879,106.03956096211077,2,1.0
42501369520000,1230.9182393489614,10.805000000000291,1,0.9901129273129741
42501369520100,738.7701001326379,4.918735939266456,2,0.7701968807088063
42501369570000,936.1002890629532,28.97444752376414,3,1.0
42501369580000,,,0,
42501369590000,,,0,
42501369610000,1039.2650417525585,16.496578018950853,2,1.0
42501369620000,1035.263044341845,29.791174305663983,2,1.0
42501369630000,1157.3387224762282,54.9431001793006,2,1.0
42501369650000,1043.2934759556958,78.74140088705568,2,1.0
42501369670000,,,0,
42501369690000,497.9590753558208,20.27824999999939,2,1.0
42501369700000,734.245432660264,52.48100000000068,2,1.0
42501369710000,740.0826998867716,64.73733333333348,3,1.0
42501369750000,1248.4152367101624,19.07549999999992,1,0.9777429328347905
42501369770000,759.0323007247271,63.50429525085174,2,1.0
42501369790000,,,0,
42501369810100,836.4629165720461,31.56433921394786,2,1.0
42501369820000,658.3511404114522,128.45883350584938,2,1.0
42501369830000,860.4995641293833,8.122157966180515,4,1.0
42501369840000,872.3679837399418,15.645544855763031,3,1.0
42501369850000,925.8494770535507,13.010559358911088,3,1.0
42501369880100,,,0,
42501369900000,967.4510906518569,46.5082656382987,2,1.0
42501369910000,990.132888637266,10.155054595681824,2,1.0
42501369920000,1128.1742447330255,15.956822823831184,2,1.0
42501369930000,824.7993581201711,10.528049419700386,3,1.0
42501369940000,827.7565369551772,132.76599143210888,2,1.0
42501369950000,,,0,
42501369960000,,,0,
42501370020000,729.1375488223779,59.9385000000002,1,0.9171883570945132
42501370030000,847.3643430632284,22.6308288614069,3,1.0
42501370040000,1100.1806638463117,3.959999999999127,1,0.9412843901451277
42501370050000,,,0,
42501370060000,885.5225082688255,5.193999999999505,1,0.9998342102837251
42501370080000,846.7004429737788,38.033868966484995,3,1.0
42501370090000,735.9872526918173,10.223914601588987,3,1.0
42501370110000,1064.8797874350216,8.8700000000008,1,0.949562488944054
42501370120000,592.481634771742,18.62946477558418,2,1.0
42501370130000,,,0,
42501370140000,1130.7470404207368,61.57999999999993,1,0.8790002114374095
42501370150000,895.7564408369071,6.569999999999709,1,0.8773102316883864
42501370160000,,,0,
42501370170000,908.7886192603015,22.629330093102098,3,1.0
42501370180000,,,0,
42501370190000,828.9701185829206,14.93424096892449,5,1.0
42501370200000,653.1401688046824,16.23670138857162,2,1.0
42501370210000,658.9501866187453,14.961250000000293,2,1.0
42501370220000,1075.158366934309,23.86006935679118,3,1.0
42501370240000,794.4493843933511,68.4560723210675,2,0.9622803686607682
42501370250000,929.0688787020088,95.66532580602667,3,1.0
42501370270000,1040.9710741450285,15.568780081349608,2,1.0
42501370280000,,,0,
42501370290000,,,0,
42501370300000,1071.4685758862677,16.547201066675218,2,0.9856502210172061
42501370310000,903.9729960593196,44.25894172982758,2,1.0
42501370320000,907.5993163093505,24.18418722639955,3,1.0
42501370350000,,,0,
42501370360000,990.3663397551687,38.82089127707695,4,1.0
42501370370000,873.199338699127,40.76675827068812,2,1.0
42501370380000,942.7661716910328,16.390894502869525,3,1.0
42501370390000,,,0,
42501370400000,,,0,
42501370440000,455.4815508815323,59.102999999999156,1,0.9524330968397332
42501370460000,871.3599736229153,3.2024050464400804,3,1.0
42501370480000,873.010160524646,13.352452761824098,4,1.0
42501370590000,1160.6319873992177,20.399011539001,2,1.0
42501370600000,737.4493230087338,4.2205000000003565,1,0.9969108493575922
42501370610000,756.2729231387386,5.098385427200921,2,1.0
42501370920000,711.8526785821365,9.175910604929362,2,1.0
42501370930000,1292.9809127483952,38.16949999999997,1,0.9999999999999998
42501370940000,996.3720579817035,19.585000000000946,1,0.9999999999999996
42501370960000,793.2455074911163,12.120499999999993,1,0.9988786391305471
42501370970000,768.6680312264481,26.085508137271468,2,1.0
42501370980000,1154.2098090668983,16.9782829811562,2,1.0
42501370990000,1296.2478698287944,9.179999999999382,1,0.9086430022032069
42501371000000,1147.2955008439974,5.840075038525648,2,1.0
42501371040000,809.5527986895405,23.52932490285032,2,1.0
42501371050000,,,0,
42501371060000,1269.1057153110205,5.0191796841119585,2,1.0
42501371090000,,,0,
42501371100000,1272.5587451711926,27.305000000000295,1,0.9826889890906103
42501371110000,849.8794369568574,50.59949999999935,1,0.9818010930811885
42501371120000,,,0,
42501371140000,815.208009973357,37.809033561672855,2,1.0
42501371150000,1100.185777870556,3.959999999999127,1,0.7534730220604525
42501371160000,705.8185248678601,1.2299999999995634,1,0.8228104934787726
42501371170000,705.9179805060597,1.2299999999995634,1,0.9996068155028487
42501371240000,896.2641254580107,85.13333928976948,2,1.0
42501371250000,1168.7525547516032,9.440775052255033,2,1.0
42501371260000,683.550394103315,105.75,1,0.8260323569800848
42501371270000,773.25528106517,59.600499999999556,1,0.9918387085680154
42501371280000,785.1071754358824,6.7277596155083605,3,1.0
42501371350000,937.7882448788777,1.5100000000002183,1,0.9622555938217479
42501371370000,878.3316703592848,5.851750571134122,2,1.0
42501371380000,884.6006344118199,4.136325720302754,2,1.0
42501371400000,754.2655664737885,48.311333366290484,4,1.0
42501371410000,728.622366110086,9.4963251404241,4,1.0
42501371450000,919.046114842012,68.6886908647042,3,1.0
42501371460000,1042.1359071462027,22.66790205580538,4,1.0
42501371490000,890.3589131209889,9.353216808286728,4,1.0
42501371500000,894.6251300826812,7.104851550958442,3,1.0
42501371510000,857.6703804153398,11.966756902472541,3,1.0
42501371520000,661.9449565814294,4.470573264645837,2,1.0
42501371530000,761.0988796765321,84.60500000000047,1,0.9999999999999997
42501371540000,903.0943103509526,11.667808068064742,2,1.0
42501371550000,838.4461895796431,6.930318841588232,3,1.0
42501371560000,854.8717055583331,8.076908428285615,4,1.0
42501371570000,870.1654604119308,6.066434311581362,3,1.0
42501371580000,717.0388496045864,22.882999999999814,5,1.0
42501371580100,774.6373936186453,14.865546659898623,5,1.0
42501371590000,788.067618541389,25.22483275061817,3,1.0
42501371600000,875.8044717593519,9.010437452740446,3,1.0
42501371610000,873.6387380443708,4.935434424991301,4,1.0
42501371620000,874.5162388534093,5.187621403173537,4,1.0
42501371630000,912.2598921005252,9.112791770422724,4,1.0
42501371680000,689.4292703573661,22.62348891580536,2,1.0
42501371710000,,,0,
42501371740000,769.6029059455487,14.692241865248498,3,1.0
42501371750000,854.3255286108418,83.69168690349747,3,1.0
42501371760000,983.2041779794074,59.66644239087683,4,1.0
42501371790000,869.7943119919166,36.813158202327436,2,1.0
42501371800000,885.7372853154333,130.61234372133222,2,1.0
42501371820000,1265.3514168264269,31.513476744795053,2,1.0
42501371830000,874.0162900249992,19.85817732903994,4,1.0
42501371840000,734.7854929907195,10.15394308954023,3,1.0
42501371850000,864.258735549047,21.83840192203158,3,1.0
42501371870000,,,0,
42501371880000,830.7143144373439,56.79164073902933,3,1.0
42501371890000,898.3290689674568,67.51499999999942,1,0.9879785263775543
42501371900000,922.2414792902084,46.36754487572743,3,1.0
42501371910000,607.1695018413576,18.634869584054474,3,1.0
42501371910100,705.3421411502708,19.188899109907464,3,1.0
42501371920000,802.7394885232413,25.364279586109987,3,1.0
42501371930000,1248.4109984785516,19.07549999999992,1,0.8728400666650146
42501371940000,878.7433903461233,16.61617149396396,3,1.0
42501371950000,807.23071823155,44.51680302684086,2,1.0
42501371970000,818.9033274038048,106.8365287669568,3,1.0
42501371980000,787.6862960652659,8.445000000000011,3,1.0
42501371990000,559.6351042622429,20.444857256142246,2,1.0
42501372000000,650.8936427600711,26.458541733517098,2,1.0
42501372010000,880.4383973342061,18.448106844228246,3,1.0
42501372020000,876.2065120666306,20.154670620386458,3,1.0
42501372030000,782.3243447065685,6.739206401381907,3,1.0
42501372080000,932.9116198620152,53.785219807284,2,1.0
42501372100000,1078.8925652208975,9.290973027919652,2,1.0
42501372110000,1125.337600428095,15.004500000000007,1,0.9944627152176089
42501372170000,869.0793361875574,11.07800000000043,1,0.9784968426634614
42501372180000,861.8609022324451,120.43447966949061,2,1.0
42501372190000,988.5052731559684,37.41916726684835,3,1.0
42501372360000,770.1454241450828,15.38000000000011,1,0.9345130184293436
42501372380000,1050.5300603778717,111.4911617384108,2,1.0
42501372390000,982.5889332616214,30.198861385867602,2,1.0
42501372400000,820.2965485622317,21.63271188754011,5,1.0
42501372410000,869.340347418662,46.20632542586659,3,1.0
42501372420000,992.4946580024977,45.84887768295919,2,1.0
42501372430000,832.9057453229422,12.126297996024958,2,1.0
42501372530000,988.0680280951347,46.12027446039547,2,1.0
42501372540000,831.7595851483964,29.74699999999939,1,0.9210879432690269
42501372560000,651.6654351679434,8.033170241602747,2,1.0
42501372570000,926.3785931350623,18.824099813331042,4,1.0
42501372580000,837.29516663959,33.252456479509675,2,1.0
42501372610000,895.7175647999644,16.84885552569667,4,1.0
42501372620000,712.0431565256376,18.16542235982224,2,1.0
42501372620100,667.1322005079339,10.762185061846939,4,1.0
42501372630000,735.5480237699453,33.25123397799639,2,1.0
42501372640000,1060.0237437544604,12.94301817481733,2,1.0
42501372660000,849.5544359861735,99.35297629266441,2,1.0
42501372690000,1292.9709936275244,38.16949999999997,1,0.9729115512361802
42501372760000,890.7439889226252,7.9997144819903125,2,1.0
42501372770000,1054.7471512123368,7.031587293435934,2,1.0
42501372780000,759.2505579155442,117.53166942112051,2,1.0
42501372830000,803.7610393502489,111.7909317073557,3,1.0
42501372840000,952.1105023652881,2.4265084919038102,2,1.0
42501372850000,1050.0149126633562,18.63847180949362,2,1.0
42501372860000,1089.1749572576098,13.459607503789211,2,1.0
42501372870000,723.5192511458574,18.713876220599715,3,1.0
42501372880000,,,0,
42501372890000,,,0,
42501372900000,,,0,
42501372910000,847.9480607204766,33.63724907589553,2,1.0
42501372920000,1077.2179843954004,4.2905000000000655,1,0.9998127872622277
42501372930000,852.4974737848656,45.54223545627459,3,1.0
42501372940000,724.425296919151,53.56350566977249,2,1.0
42501372950000,790.027376676636,53.566262337032725,2,1.0
42501372960000,934.5536404082284,18.644907430842892,4,1.0
42501372970000,843.7154724437327,29.919844062886877,2,1.0
42501373000000,,,0,
42501373010000,,,0,
42501373020000,,,0,
42501373030000,,,0,
42501373040000,669.8533815456992,61.98350000000027,1,1.0
42501373050000,843.4536317886012,46.25975851002139,3,1.0
42501373060000,889.3278403392329,23.949146527779522,2,1.0
42501373070000,981.9237730690674,18.903612559266637,2,1.0
42501373090000,982.730899320968,33.797077821949166,2,1.0
42501373100000,963.7290823510561,12.33350000000064,1,0.9847469667757454
42501373110000,910.4613026891005,25.62618552117999,2,1.0
42501373120000,908.404208841772,100.45089991354895,2,1.0
42501373180100,882.4253896418516,12.233500000000276,1,0.9772198968131536
42501373190000,307.7050773434644,40.10599999999977,1,0.6260305311889375
