well_i,wps_cardinal,wps_iframe,wps_corridor,anisotropy_ratio,anisotropy_delta,azimuth_deg,mid_x,mid_y
42103375120000,4,3,4,0.75,-1.0,162.54009357275942,2449465.9352266514,11476611.181923335
42103375130000,3,2,2,0.6666666666666666,-1.0,162.69693560678886,2448207.5707514184,11476206.356898101
42103375140000,8,8,8,1.0,0.0,343.68394125359373,2356950.8917464176,11450400.649549477
42103375150000,11,8,8,0.7272727272727273,-3.0,343.10813604337375,2356565.2510632137,11450229.152281955
42103375160000,8,8,8,1.0,0.0,343.57767522256285,2357033.8109546555,11450153.875306059
42103375200000,3,3,3,1.0,0.0,344.00155379578837,2370752.564471556,11428370.123650596
42103375210000,11,8,8,0.7272727272727273,-3.0,343.1549292384846,2356608.5558214644,11450106.485462533
42103375220000,8,8,8,1.0,0.0,343.60405810795555,2357007.5849840445,11450177.793650236
42103375230000,8,8,8,1.0,0.0,343.08484509088936,2356928.4151600124,11450396.550973028
42103375240000,11,8,8,0.7272727272727273,-3.0,343.0387713527583,2356632.2359328545,11450109.182331346
42103375250000,3,3,3,1.0,0.0,343.07635431073277,2369497.62476179,11428089.731658418
42103375260000,3,3,3,1.0,0.0,343.5802166571621,2369683.687964011,11428108.929097515
42103375280000,29,32,34,1.103448275862069,3.0,162.1718622082586,2378935.8472500807,11450054.95460089
42103375290000,33,33,39,1.0,0.0,162.78325691109973,2378320.6805450404,11449867.559436135
42103375300000,30,32,36,1.0666666666666667,2.0,162.45727579802923,2378612.253082767,11449919.846115572
42103375320000,37,41,46,1.1081081081081081,4.0,162.56728978206667,2377910.7080400237,11448849.381264685
42103375330000,26,25,28,0.9615384615384616,-1.0,162.62600291674596,2379543.5554635148,11450335.134255309
42103375340000,36,38,46,1.0555555555555556,2.0,162.3612740101171,2378148.4755958864,11449186.041177884
42103375350000,20,19,19,0.95,-1.0,162.18168431685214,2379464.0350300763,11451681.56594024
42103375360000,36,38,47,1.0555555555555556,2.0,162.95835585499836,2377515.606410634,11448960.011098526
42103375370000,27,28,30,1.037037037037037,1.0,163.57341075835103,2379339.596661086,11450104.804808822
42103375410000,11,9,19,0.8181818181818182,-2.0,163.07651972780423,2364386.522981166,11439592.815171147
42103375420000,12,10,20,0.8333333333333334,-2.0,162.59717976303986,2364731.346697526,11439787.296909198
42103375430000,12,12,18,1.0,0.0,168.37812923887927,2363842.326959951,11439038.410293378
42103375440000,11,10,16,0.9090909090909091,-1.0,166.00063565510814,2364541.161529561,11439266.148633152
42103375450000,11,9,19,0.8181818181818182,-2.0,163.000114985224,2364241.4194482267,11440023.508499455
42103375470000,6,5,5,0.8333333333333334,-1.0,163.87638485155466,2361345.576888442,11438221.316537477
42103375480000,10,7,7,0.7,-3.0,162.64513498607184,2361953.25820244,11438397.547226503
42103375490000,10,10,10,1.0,0.0,343.96507188869333,2359493.6702698246,11446638.372234117
42103375510000,2,2,2,1.0,0.0,162.51973166560222,2428698.388267564,11473464.372192875
42103375520000,3,3,3,1.0,0.0,163.23644078849733,2429537.165915981,11472028.372716453
42103375530000,4,3,3,0.75,-1.0,163.1354434565064,2450703.555504902,11477264.505397338
42103375540000,3,2,3,0.6666666666666666,-1.0,163.77936315095187,2452002.950708077,11477602.6452686
42103375600000,1,1,1,1.0,0.0,342.51259557997105,2463797.999947075,11449875.062080286
42103375620000,27,21,30,0.7777777777777778,-6.0,162.93563709843696,2367195.319129917,11446922.207847245
42103375630000,26,19,22,0.7307692307692307,-7.0,162.98239442118958,2366675.582151596,11447186.363570895
42103375640000,26,21,30,0.8076923076923077,-5.0,163.37063211835547,2367159.9885130497,11447015.69460694
42103375670000,25,22,23,0.88,-3.0,163.21158813774358,2366528.96917212,11447336.246490877
42103375690000,24,22,23,0.9166666666666666,-2.0,163.35793788145907,2366216.4833419947,11447183.401127676
42103375770000,1,2,2,2.0,1.0,163.6543362066135,2438636.7360552363,11470771.955213178
42103375790000,37,35,40,0.9459459459459459,-2.0,340.01781256553426,2380525.9321667277,11445612.522351835
42103375800000,38,35,40,0.9210526315789473,-3.0,343.4695988733332,2380362.8273728304,11445531.6980526
42103375810000,32,31,34,0.96875,-1.0,344.0545426254142,2381088.291771409,11445705.874471571
42103375820000,35,33,37,0.9428571428571428,-2.0,343.97097518456184,2380631.6532857753,11445610.397075098
42103375830000,35,31,31,0.8857142857142857,-4.0,340.7405320513003,2381193.2289767424,11442972.633750165
42103375840000,32,28,28,0.875,-4.0,342.05834136909886,2381550.9480183404,11443024.701156508
42103375850000,40,38,44,0.95,-2.0,344.56562980350355,2379836.479808178,11445367.495425478
42103375860000,36,36,32,1.0,0.0,342.39856023278827,2380347.848448288,11442044.963965222
42103375870000,35,35,35,1.0,0.0,339.57913197118074,2380648.338085306,11442793.346393302
42103375880000,39,36,41,0.9230769230769231,-3.0,344.8597545538488,2380246.6356202597,11445422.736909265
42103375890000,40,39,47,0.975,-1.0,341.1305124617865,2379834.6588516757,11445355.102645151
42103375940000,21,21,21,1.0,0.0,163.73002903268903,2364793.992258377,11447866.454302656
42103375950000,21,20,23,0.9523809523809523,-1.0,164.74501403188717,2364291.499788451,11447075.138341751
42103375960000,21,20,21,0.9523809523809523,-1.0,163.97675502394895,2364771.7192769363,11447931.240001677
42103375980000,21,20,23,0.9523809523809523,-1.0,164.58268512932793,2364273.441907565,11447058.952258822
42103375990000,29,28,31,0.9655172413793104,-1.0,164.13839283312024,2372891.480670338,11440512.998832151
42103376000000,29,25,28,0.8620689655172413,-4.0,164.28969655981376,2372505.6714376444,11440405.043522071
42103376010000,33,30,39,0.9090909090909091,-3.0,164.1669637340487,2373092.763435185,11441661.23096051
42103376020000,29,25,29,0.8620689655172413,-4.0,164.93165271101356,2372337.895792771,11440457.122385683
42103376030000,31,31,41,1.0,0.0,166.21468620978695,2372775.747497198,11441550.623506136
42103376050000,33,30,39,0.9090909090909091,-3.0,164.87672486907277,2373065.1435804903,11441664.793313425
42103376060000,30,29,39,0.9666666666666667,-1.0,163.87231937434572,2373450.787650518,11441798.242754504
42103376090000,14,10,12,0.7142857142857143,-4.0,163.42829085911228,2387679.722530161,11447164.804255193
42103376100000,12,12,12,1.0,0.0,163.54642853761277,2387272.58651404,11446972.193206653
42103376110000,14,11,12,0.7857142857142857,-3.0,163.26273851422815,2387651.988282647,11447217.536652513
42103376120000,13,11,11,0.8461538461538461,-2.0,163.43785179474483,2387613.8128644754,11447075.02671985
42103376130000,12,12,12,1.0,0.0,163.10298617060906,2387149.8336985135,11446972.053655155
42103376140000,12,12,12,1.0,0.0,163.3649984354555,2387258.129950079,11446961.387774356
42103376150000,13,11,11,0.8461538461538461,-2.0,163.16651470425182,2387379.5032907734,11447017.942787211
42103376160000,13,12,12,0.9230769230769231,-1.0,162.96329643918386,2386923.5565251242,11446862.61272528
42103376220000,38,35,40,0.9210526315789473,-3.0,343.5194569731203,2380320.560033519,11445544.47363387
42135001870100,3,4,3,1.3333333333333333,1.0,48.776177863046826,2346766.8777089654,11645158.488848075
42135031200100,8,10,4,1.25,2.0,229.54339857711648,2350363.917798767,11646720.202510543
42135031640100,9,8,5,0.8888888888888888,-1.0,48.278863728364115,2349911.55894288,11647673.8214149
42135075660100,2,1,1,0.5,-1.0,77.56274085622472,2409721.2279889444,11620721.800246783
42135302740100,1,1,1,1.0,0.0,238.932521148137,2417195.1218089955,11631732.514277987
42135367420100,2,2,2,1.0,0.0,42.58955248038769,2372600.821155905,11517464.343735844
42135367430100,2,2,2,1.0,0.0,340.0958146791645,2372441.2891606763,11516370.527774505
42135373870200,4,4,3,1.0,0.0,71.84424416303735,2399573.0311756628,11654887.809474766
42135381080100,1,1,1,1.0,0.0,75.40518698891107,2326678.1481180647,11637837.5033653
42135384700000,3,3,3,1.0,0.0,162.33745238145954,2345707.266312768,11503947.738067377
42135385180000,3,3,3,1.0,0.0,164.32160683338643,2344582.1765306434,11503668.836492911
42135386380000,3,3,3,1.0,0.0,344.09520142878256,2344490.5702419407,11509168.042638317
42135388190000,3,3,3,1.0,0.0,165.7329622825724,2343460.9640039266,11509107.652439002
42135394050000,3,3,3,1.0,0.0,163.469707044114,2343468.3954515737,11503474.03232684
42135394060000,3,3,3,1.0,0.0,164.83985391442704,2342252.227437553,11508578.5463552
42135413340000,2,2,1,1.0,0.0,254.8659596449271,2352483.2852840615,11623306.058737844
42135421490000,2,1,1,0.5,-1.0,344.4169531694394,2469725.557460793,11519388.182858689
42135423690000,2,2,2,1.0,0.0,164.24947095186735,2463180.553022288,11522068.34624239
42135423720000,2,2,2,1.0,0.0,346.4231884072085,2459990.8960769,11532823.252089635
42135425210000,4,4,4,1.0,0.0,343.64602254130267,2462761.899127563,11505234.975453548
42135425280000,3,3,3,1.0,0.0,344.02217290189327,2349261.935834631,11621749.03738477
42135425290000,3,3,3,1.0,0.0,343.48844798851553,2350405.2971618655,11622093.542566631
42135426120000,1,1,1,1.0,0.0,345.7323111062281,2421109.9213865427,11639123.918998294
42135426170000,1,1,1,1.0,0.0,255.50567548214588,2402784.599504249,11638562.832678985
42135428060000,2,1,1,0.5,-1.0,164.69989465357955,2467193.0141068487,11517535.529299006
42135428210000,2,2,2,1.0,0.0,166.0554873071849,2325978.8724035583,11647602.970576089
42135428370000,3,3,3,1.0,0.0,341.4593868766286,2461899.0056532575,11503356.115145333
42135428370100,3,3,3,1.0,0.0,343.2996552264766,2461388.7640254376,11505096.310580451
42135428650000,2,2,2,1.0,0.0,343.8023596338121,2464226.6605642615,11508396.815180745
42135430880000,5,4,4,0.8,-1.0,163.9444977246044,2358022.2772636325,11640283.041082105
42135431410000,2,2,2,1.0,0.0,345.14972832697805,2322763.969532327,11641488.864883099
42135431570000,5,3,3,0.6,-2.0,163.93588339608453,2354144.869638987,11639036.198740117
42135431580000,2,2,2,1.0,0.0,165.51227186417077,2324754.9315483365,11647136.397321535
42135433170000,5,5,5,1.0,0.0,165.8415424070178,2352636.0943057165,11638960.27395773
42135433940000,6,5,5,0.8333333333333334,-1.0,164.8546593080049,2359237.637481786,11640621.287879769
42135433990000,3,3,3,1.0,0.0,163.65354524810468,2361682.2658341723,11641765.391507063
42135434110000,3,3,3,1.0,0.0,343.3160685675083,2423074.4879604476,11513024.840036815
42135434230000,4,4,4,1.0,0.0,164.35172793380468,2360392.959101926,11641547.144191315
42135434240100,5,5,5,1.0,0.0,163.69158536793634,2350163.2267228174,11638382.618841857
42135434250000,5,4,4,0.8,-1.0,164.40009205936596,2351415.31470964,11638742.65835933
42135434800000,1,1,1,1.0,0.0,344.12853088761983,2427300.9042755035,11514516.195691943
42135435420000,4,4,3,1.0,0.0,344.4775923597471,2350347.852897726,11649619.445946738
42135435430000,4,5,4,1.25,1.0,344.47669005041985,2351570.539522781,11649913.392579641
42135435450000,6,7,5,1.1666666666666667,1.0,344.6295753691354,2350060.918556423,11644110.83341835
42135435480000,4,4,4,1.0,0.0,344.6125648907489,2348043.052376584,11643463.509357624
42135435490000,5,6,5,1.2,1.0,344.43725053861766,2349124.695460516,11643844.65425329
42135435980000,7,6,6,0.8571428571428571,-1.0,343.6889379675213,2351472.897055233,11643937.595033765
42135436130000,4,4,4,1.0,0.0,344.3530218555326,2469327.129003449,11505150.403853824
42135436140000,4,4,4,1.0,0.0,344.5986831437071,2469308.488958229,11505126.651171
42135436500000,3,2,2,0.6666666666666666,-1.0,344.85798196222146,2380185.9445868246,11503199.57508094
42135436550000,7,6,6,0.8571428571428571,-1.0,344.81101633915387,2352550.2100405777,11644505.576374227
42135436570000,3,3,3,1.0,0.0,164.8432026245925,2348198.597322125,11637673.757522676
42135436580000,4,4,4,1.0,0.0,164.2877622021937,2348943.8042680034,11637981.409803852
42135436830100,2,2,2,1.0,0.0,344.5211212226301,2423891.135409839,11510693.151784685
42135437000000,3,3,3,1.0,0.0,345.76572680797756,2380485.092441016,11504686.286169682
42135437180100,1,1,1,1.0,0.0,162.52318211980594,2410384.4232581994,11631260.913807575
42135437190100,1,1,1,1.0,0.0,344.5357266295406,2412307.7770372834,11653613.826392224
42135437230000,1,1,1,1.0,0.0,343.85204705387315,2359525.1380715147,11614324.210787833
42135437310000,3,2,2,0.6666666666666666,-1.0,344.9164180705693,2382956.915413941,11504145.121194657
42135437420000,4,4,4,1.0,0.0,344.5821327132375,2468048.4171004584,11504803.997902144
42135437430000,4,4,4,1.0,0.0,344.60295099356273,2468584.464300558,11505080.345751267
42135437640000,1,1,2,1.0,0.0,342.96761204030395,2421590.7175792,11518372.146990608
42135438050100,2,2,2,1.0,0.0,163.8616038246483,2425871.2558753155,11503097.28411562
42135438130000,6,6,6,1.0,0.0,164.3407003913284,2469742.24648845,11526843.246481888
42135438140100,6,6,6,1.0,0.0,164.27443057385108,2470265.131021968,11527163.545446504
42135438150100,6,6,6,1.0,0.0,164.4158998879208,2470872.0422557923,11527310.543222807
42135438160000,6,6,6,1.0,0.0,164.1463498615056,2471468.9337627487,11527455.302149441
42135438170000,5,5,5,1.0,0.0,164.26475542167967,2472129.354914381,11527722.19830548
42135438230000,2,2,2,1.0,0.0,163.78181742565803,2431637.5345879113,11499505.596663043
42135438240000,5,5,5,1.0,0.0,164.2125469285955,2469094.364722103,11526888.336290393
42135438520000,3,3,3,1.0,0.0,166.14774885071253,2406982.2465395727,11619336.376283757
42135438780100,1,1,1,1.0,0.0,164.13500991883367,2459083.1178236743,11501517.183887675
42135438800000,2,2,2,1.0,0.0,163.75672677979477,2472601.89379352,11491624.890485471
42135438810000,2,2,2,1.0,0.0,163.70702322046924,2473224.27133305,11491816.413632851
42135438850000,1,1,3,1.0,0.0,344.620472576341,2462528.6846794747,11527980.128951378
42135438940000,3,3,3,1.0,0.0,164.0111852476394,2429566.4739880348,11498701.881212177
42135438970000,1,1,1,1.0,0.0,164.46044650584884,2428526.699735609,11625462.200635212
42135439050000,5,4,4,0.8,-1.0,166.20408353368956,2356641.289119482,11640217.675205315
42135439060000,4,2,2,0.5,-2.0,345.7989390346178,2355695.3961700927,11648244.118674185
42135439160000,6,5,5,0.8333333333333334,-1.0,344.4323970383056,2354452.8787595937,11647984.514572086
42135439170100,6,5,5,0.8333333333333334,-1.0,164.7815571963332,2353697.719454142,11645094.940587487
42135439170200,9,8,8,0.8888888888888888,-1.0,164.44517319430625,2354482.6491518226,11642325.98170362
42135439300000,3,3,3,1.0,0.0,165.29793979282852,2475105.236242762,11506488.901774812
42135439310000,3,3,3,1.0,0.0,163.30846770306158,2475600.07214375,11506700.184378687
42135439320000,3,3,3,1.0,0.0,164.3454465588528,2475681.6758207264,11506660.982040765
42135439330000,1,1,1,1.0,0.0,344.36305863488127,2456052.4067258695,11512068.044191014
42135439380000,4,4,4,1.0,0.0,163.78028067968643,2476555.8400135282,11517868.931614619
42135439390000,4,4,4,1.0,0.0,165.2728400788929,2476052.5551880267,11517764.31864607
42135439400000,4,4,4,1.0,0.0,164.1675326030617,2475714.8983365195,11517775.925546715
42135439410000,4,4,4,1.0,0.0,166.44928371097478,2474789.6946262973,11517529.640651725
42135439570000,3,2,2,0.6666666666666666,-1.0,344.4857293383034,2433630.1034487085,11627225.832918368
42135439580000,4,3,3,0.75,-1.0,344.40697449020615,2435023.2322457554,11627801.853461359
42135439590000,4,3,3,0.75,-1.0,344.53850825015564,2436445.028122463,11628238.850739375
42135439600000,3,2,2,0.6666666666666666,-1.0,344.28476011561787,2437961.3747981256,11628611.610261306
42135439760000,2,2,2,1.0,0.0,164.99743455942087,2404464.2605651785,11618795.695194438
42135440780000,1,1,1,1.0,0.0,345.58635404387843,2361348.1392651997,11636164.901351154
42165012010100,1,1,1,1.0,0.0,259.94386743363077,2350429.6863405844,11822439.793641042
42165347480100,1,1,1,1.0,0.0,182.49825287011282,2342082.279274452,11819559.82445395
42165351700100,3,3,3,1.0,0.0,253.88683198269052,2344914.9631095356,11833983.498594454
42165351740100,3,3,3,1.0,0.0,254.89185248649937,2344543.031954964,11835069.854701746
42165353260000,1,1,1,1.0,0.0,245.99509278062845,2357424.2756534177,11815386.800020661
42165354940000,3,3,3,1.0,0.0,75.23169759458911,2344264.943646292,11834146.924665922
42165357820100,1,1,1,1.0,0.0,342.557802759836,2349595.4718187395,11844207.545917083
42165380580000,7,6,6,0.8571428571428571,-1.0,166.0094509999617,2364030.9566427018,11814840.78770028
42165384090000,4,4,4,1.0,0.0,166.3636173089223,2361866.4585768897,11810624.930765059
42165384120000,7,7,7,1.0,0.0,345.1164240868388,2366503.8114254368,11822774.779047213
42165384950000,8,9,9,1.125,1.0,344.7979892721737,2363689.844970093,11835084.080486368
42165385000000,6,6,6,1.0,0.0,165.0124930126921,2364795.4537426396,11815154.646611609
42165385010000,8,8,8,1.0,0.0,344.7612791826285,2364599.745269087,11822029.626448503
42165385040000,7,6,8,0.8571428571428571,-1.0,161.2265586340523,2366777.2082158914,11833146.295333222
42165385070000,6,6,6,1.0,0.0,345.151672576068,2371023.2754123164,11817004.830728311
42165385080000,6,6,6,1.0,0.0,344.82249401751244,2363076.902076397,11821558.812097132
42165385470000,8,9,5,1.125,1.0,346.55114152304407,2363140.4129126132,11818503.131584719
42165385690000,9,8,8,0.8888888888888888,-1.0,164.98540279602705,2362715.9446156486,11830706.144396253
42165385790000,5,7,5,1.4,2.0,344.7131365375016,2362971.8843551483,11839790.225960694
42165385900000,7,7,7,1.0,0.0,345.06942597265606,2370013.7974936785,11816953.118465561
42165386010000,8,8,8,1.0,0.0,164.34432540882747,2367054.338218025,11815272.677851735
42165386050000,4,4,4,1.0,0.0,165.91542802106844,2369325.575871246,11821940.443335272
42165386080000,8,6,6,0.75,-2.0,165.39412416515987,2373129.1679381616,11811534.524616499
42165386090000,8,7,7,0.875,-1.0,165.17067660848812,2369121.5321500646,11816256.759412304
42165386100000,8,8,8,1.0,0.0,163.8276635715952,2367846.0277941287,11815883.80522045
42165386190000,10,9,9,0.9,-1.0,344.5270731367852,2364923.483988729,11817805.609742284
42165386230000,10,11,6,1.1,1.0,344.6184352090092,2366337.858548023,11820186.587433668
42165386240100,5,3,3,0.6,-2.0,345.27664552076783,2371761.4054641556,11817495.568148341
42165386250000,9,7,4,0.7777777777777778,-2.0,345.07049290324716,2367698.1943270136,11820917.80473468
42165386260000,4,5,5,1.25,1.0,164.61953758918278,2363191.1965629254,11822401.755658071
42165386300000,8,7,6,0.875,-1.0,165.434924109134,2365022.333094867,11823361.539205216
42165386330100,6,6,4,1.0,0.0,165.51293435520338,2366806.167508819,11824045.785409652
42165386500000,4,5,5,1.25,1.0,345.21621494374153,2361047.6852663253,11827864.496995924
42165386510000,10,11,6,1.1,1.0,345.083383102037,2363869.9503836567,11827359.165846955
42165386520000,8,8,8,1.0,0.0,344.865014661848,2363122.871920336,11834931.993706588
42165386530000,6,6,6,1.0,0.0,344.55743490386146,2361785.814972406,11828171.734245878
42165386540000,8,8,8,1.0,0.0,345.2149137298494,2364227.4114510743,11829235.733647443
42165386560000,8,7,6,0.875,-1.0,165.36273068334282,2365391.652589985,11828617.64611775
42165386580000,1,1,1,1.0,0.0,345.5049919640072,2369455.5861255806,11827374.107900165
42165386590000,8,8,8,1.0,0.0,164.881927653289,2364274.6484901216,11836690.661969066
42165386600000,8,8,8,1.0,0.0,165.02783635185764,2365246.9108218364,11836997.164018441
42165386690100,7,6,6,0.8571428571428571,-1.0,344.66022467286837,2362543.6267441553,11828427.573833603
42165386950000,8,7,7,0.875,-1.0,164.95455616078408,2365279.121738334,11831468.754862858
42165386960000,5,4,4,0.8,-1.0,344.53521922529706,2366353.356118779,11838013.828063395
42165386980000,9,7,6,0.7777777777777778,-2.0,344.67357224255363,2364040.7068985095,11836031.919655968
42165387000000,3,3,3,1.0,0.0,344.72838288007364,2363126.743387458,11842284.1341715
42165387010000,3,3,3,1.0,0.0,344.76106165017524,2363985.4448728664,11842579.358057909
42165387020000,7,7,7,1.0,0.0,165.24370174637926,2366133.522319683,11831744.960816383
42165387240000,1,1,1,1.0,0.0,166.04168363882027,2357169.536020343,11830769.362258662
42165387250000,1,1,1,1.0,0.0,346.0186720023142,2355171.031911404,11838634.635677233
42475303260100,1,1,1,1.0,0.0,206.04106995674488,2316401.5435765656,11473100.58856649
42475346740000,2,2,2,1.0,0.0,162.55800961425945,2328828.8831888735,11443028.811759926
42475346740001,2,2,2,1.0,0.0,162.55800961425945,2328828.8831888735,11443028.811759926
42475348300000,5,4,4,0.8,-1.0,335.5651496658822,2310079.8553461144,11482021.287358593
42475348770100,6,5,5,0.8333333333333334,-1.0,333.4028879525054,2308926.387526227,11481446.267527577
42475348770200,6,5,5,0.8333333333333334,-1.0,332.70317522811473,2308774.983115017,11481701.102809388
42475349100000,2,4,2,2.0,2.0,325.91764833718213,2301921.8900916567,11490209.40117959
42475349270000,3,3,3,1.0,0.0,325.8336079134392,2305295.675057198,11486468.439526271
42475349600000,6,6,5,1.0,0.0,332.1789374891431,2307261.4556490127,11481608.872800352
42475351120000,5,3,3,0.6,-2.0,153.78663277536282,2306018.056860746,11480852.130761247
42475356120000,3,2,1,0.6666666666666666,-1.0,148.4230641753335,2297606.7850929964,11493130.607137386
42475356150000,3,3,1,1.0,0.0,167.76855892584842,2301769.661775185,11486900.907363117
42475360730000,2,2,2,1.0,0.0,160.528765047343,2297983.3580343975,11489823.028124953
42475360740000,3,3,3,1.0,0.0,330.3172760165897,2299583.3083404414,11489883.75925627
42475361450000,2,2,2,1.0,0.0,341.2608117475568,2309350.631803037,11485884.124011764
42475363360000,2,2,1,1.0,0.0,354.68498736606114,2301335.7638081163,11493384.342610903
42475363380000,3,4,2,1.3333333333333333,1.0,332.56642533478544,2303780.979641294,11486423.35824123
42475369340000,1,1,1,1.0,0.0,341.89297811527064,2271320.0537614496,11497137.035725266
42475372970100,6,7,8,1.1666666666666667,1.0,161.9411191201963,2307873.920968295,11482696.372578356
42475373130100,2,1,1,0.5,-1.0,162.4697896796674,2242603.5250783516,11461975.071247913
42475373470000,4,4,4,1.0,0.0,162.3751028206304,2233853.4803174026,11469907.087968819
42475373950000,3,3,3,1.0,0.0,162.32843561640703,2239488.5760121094,11460780.596663382
42475375010000,2,1,1,0.5,-1.0,342.49426086008356,2231879.421297442,11467187.98268364
42475375020000,4,3,3,0.75,-1.0,162.85366428193674,2230693.3054937264,11480338.054519005
42475376690300,2,2,1,1.0,0.0,342.21391484494956,2250080.1200404745,11482622.910052331
42475378640000,3,3,2,1.0,0.0,162.697606623006,2252379.201700761,11479361.934034673
42475379960100,2,2,2,1.0,0.0,162.49276577849653,2255365.0140312603,11477438.194505235
42475380950100,3,3,3,1.0,0.0,154.77622699991025,2272045.3696710276,11491560.184357734
42475381220000,9,7,7,0.7777777777777778,-2.0,342.8787401600837,2233888.569075192,11479645.385329481
42475383430000,6,6,6,1.0,0.0,162.15112622687553,2241937.5468131686,11470639.320209228
42475383440000,6,4,4,0.6666666666666666,-2.0,162.21106768458642,2242329.8227219633,11470607.955525741
42475383450000,4,4,4,1.0,0.0,164.3761135634373,2242877.009882589,11470576.127402626
42475383460000,4,4,4,1.0,0.0,162.5597153798878,2243800.7589257564,11470445.250883043
42475384580000,4,6,9,1.5,2.0,342.94269765981824,2238012.7906115223,11471696.04781089
42475384640000,7,5,9,0.7142857142857143,-2.0,342.78631007037785,2239008.867771076,11472158.981765496
42475386280000,5,5,5,1.0,0.0,343.2438870998051,2240906.5809061956,11478849.015668452
42475386280100,5,5,5,1.0,0.0,341.2242224302172,2239874.1654504766,11482278.72171958
42475386290000,6,5,5,0.8333333333333334,-1.0,341.28844456456176,2240271.0019825464,11479313.687488124
42475386300000,6,6,6,1.0,0.0,341.1846238251128,2238853.4985472364,11481570.728511214
42475386310000,8,7,7,0.875,-1.0,341.3970672186022,2237687.984525412,11481291.443052236
42475386380100,8,6,10,0.75,-2.0,341.59511586943114,2237027.6713220347,11479466.211178584
42475386390000,8,7,12,0.875,-1.0,341.1603949626848,2235943.8687714925,11478802.109271381
42475386400000,9,7,12,0.7777777777777778,-2.0,341.26555684592006,2234867.8663285775,11478257.447347239
42475386700000,3,3,3,1.0,0.0,341.1477710945308,2268975.669318677,11493716.407752182
42475387270000,6,7,10,1.1666666666666667,1.0,161.3032028000654,2237741.128462072,11471256.864835817
42475387280000,6,5,9,0.8333333333333334,-1.0,160.94189302872542,2238768.5207285183,11471664.346560646
42475387520000,8,7,7,0.875,-1.0,161.73512990340114,2234544.572207257,11481555.174790103
42475387530000,8,7,7,0.875,-1.0,161.39876834371387,2232685.124048533,11483626.954447825
42475387540100,4,3,7,0.75,-1.0,161.20559411192315,2239143.7603739975,11463349.503965972
42475387550100,3,3,5,1.0,0.0,161.06485023717093,2237781.659328893,11463119.710103141
42475387560000,5,5,7,1.0,0.0,341.1520415252613,2232578.2328342227,11477184.526912186
42475387570000,8,7,11,0.875,-1.0,341.3045708157694,2233774.194108174,11477746.174071383
42475387810000,1,1,1,1.0,0.0,161.3494968403865,2273656.9029995427,11484257.46340626
42475388930000,2,2,2,1.0,0.0,341.3950178332672,2267654.2514037993,11493266.663913924
42495013680100,2,2,2,1.0,0.0,343.23308218836604,2276924.6078099944,11578644.876791373
42495036930100,1,1,1,1.0,0.0,238.65627121919698,2239892.812703295,11603770.645181052
42495100510100,1,1,1,1.0,0.0,141.4199961652946,2239234.19213809,11595808.38042422
42495303180100,1,1,1,1.0,0.0,253.5208204083222,2258972.58947206,11597162.422738243
42495322630000,1,1,1,1.0,0.0,72.59472642119664,2247401.3101120153,11539843.400733616
42495323780000,2,2,1,1.0,0.0,261.7356250494936,2272255.7546369927,11574362.735939607
42495327590100,1,1,1,1.0,0.0,8.802227269576637,2245418.140132636,11601351.653753914
42495328440100,1,1,1,1.0,0.0,59.90296075908332,2230896.675576047,11585936.644235233
42495329180100,4,3,3,0.75,-1.0,245.24633821467154,2274157.8759088023,11572437.440096136
42495330270000,2,2,1,1.0,0.0,352.9880776052816,2320619.2334475406,11625274.009497304
42495330270100,2,2,1,1.0,0.0,166.9198976421791,2320979.536455921,11623009.799944235
42495331630000,4,3,3,0.75,-1.0,339.6458965153409,2293046.027124811,11498101.532791086
42495331630001,4,3,3,0.75,-1.0,339.6458965153409,2293046.027124811,11498101.532791086
42495332880100,6,7,5,1.1666666666666667,1.0,338.4903362141265,2268384.507654159,11582448.474126648
42495333680000,4,4,4,1.0,0.0,343.0829605800519,2283864.753177114,11529149.929390054
42495333940000,1,1,1,1.0,0.0,161.74400592647257,2280159.6851331685,11539902.754857438
42495334050000,6,6,2,1.0,0.0,167.13769743473134,2295517.748532387,11495343.192707896
42495334220000,4,3,2,0.75,-1.0,162.54197901346382,2291215.7691045124,11531392.224382602
42495334227000,3,3,2,1.0,0.0,162.40229057624535,2290891.5389588675,11532430.140711054
42495334230000,1,1,1,1.0,0.0,342.4283719624883,2289591.8757405356,11536402.81070197
42495334360000,12,11,11,0.9166666666666666,-1.0,342.5549422009573,2286735.490986592,11524766.699307445
42495334390000,5,4,4,0.8,-1.0,162.5151475606529,2279332.2417145027,11533281.983001178
42495334400000,6,4,4,0.6666666666666666,-2.0,162.23155939284632,2277370.358863371,11531192.087366328
42495334470000,2,2,2,1.0,0.0,162.34290647274,2301908.634773966,11513297.49394096
42495334477100,2,2,2,1.0,0.0,162.0319029684636,2301992.045426828,11513063.038242752
42495334640000,5,3,3,0.6,-2.0,162.16407405920646,2283269.237269501,11535241.211275347
42495334640200,5,3,3,0.6,-2.0,160.3901402508446,2283427.081204077,11534387.15886864
42495334650000,11,10,10,0.9090909090909091,-1.0,163.00185266670306,2290440.321651196,11525523.602810055
42495334690000,5,5,2,1.0,0.0,195.21134563587188,2296653.936630193,11497436.74038719
42495334720000,5,5,1,1.0,0.0,210.07032468974515,2297960.2532355255,11495515.829669852
42495334770000,3,2,2,0.6666666666666666,-1.0,252.4973084823195,2287341.9934767988,11532627.245157931
